order_id,amount,payment_method,transaction_id,payment_date
1827,200735.93,Cash,TXN303247109,06-05-2025 00:00
1827,65496.53,NetBanking,TXN170351663,06-05-2025 00:00
3634,483820.83,UPI,TXN528276463,24-04-2025 00:00
3634,136472.23,NetBanking,TXN492902157,24-04-2025 00:00
626,9170.09,NetBanking,TXN860966889,01-07-2023 00:00
626,10439.18,NetBanking,TXN973299906,01-07-2023 00:00
4349,105395.27,NetBanking,TXN114110626,24-07-2025 00:00
4125,33257.41,Cash,TXN663017412,12-02-2025 00:00
4125,11706.06,Cash,TXN142926990,12-02-2025 00:00
4112,35498.12,UPI,TXN596699417,28-10-2024 00:00
4112,201359.32,Card,TXN205223381,28-10-2024 00:00
470,932359.18,NetBanking,TXN484913560,04-04-2024 00:00
1565,1069159.21,UPI,TXN540844447,29-03-2025 00:00
2632,1487088.87,Cash,TXN806808252,03-10-2025 00:00
2018,51531.4,Cash,TXN712452824,05-07-2023 00:00
4129,13397.73,Cash,TXN374005396,27-06-2024 00:00
4129,134377.48,UPI,TXN832348181,27-06-2024 00:00
3134,37068.36,UPI,TXN438441614,07-02-2024 00:00
478,43675.83,Card,TXN602418261,30-12-2023 00:00
478,5334,UPI,TXN991648428,30-12-2023 00:00
577,14296.34,NetBanking,TXN373550765,26-12-2023 00:00
577,68064.35,UPI,TXN107914157,26-12-2023 00:00
577,31407.19,NetBanking,TXN205880952,26-12-2023 00:00
4179,49426.85,Cash,TXN185100627,25-06-2025 00:00
4179,31867.5,Card,TXN740960358,25-06-2025 00:00
4179,65173.23,UPI,TXN184822178,25-06-2025 00:00
2768,87452.06,Card,TXN546352154,29-11-2025 00:00
1057,251252.99,Cash,TXN381927127,10-11-2025 00:00
1057,86693.82,Card,TXN471132563,10-11-2025 00:00
1057,54025.5,Cash,TXN795310440,10-11-2025 00:00
4553,107939.82,Cash,TXN746734651,20-07-2023 00:00
2310,19883.63,UPI,TXN434100784,20-04-2023 00:00
2310,10650.89,Cash,TXN520097792,20-04-2023 00:00
2310,19088.98,UPI,TXN835572669,20-04-2023 00:00
634,49722.55,Card,TXN530452774,18-01-2023 00:00
634,1392.32,UPI,TXN840771101,18-01-2023 00:00
634,4044.2,NetBanking,TXN519835764,18-01-2023 00:00
2995,215658.95,Cash,TXN459726614,14-08-2024 00:00
1771,39711.41,NetBanking,TXN911994433,24-05-2025 00:00
2225,825947.16,Cash,TXN589545968,19-11-2025 00:00
4722,112140.49,Cash,TXN323381656,02-11-2025 00:00
4722,8731.26,NetBanking,TXN314951270,02-11-2025 00:00
2374,292641.7,Cash,TXN434548161,09-05-2025 00:00
1016,308665.16,Cash,TXN214029631,19-02-2024 00:00
3730,517350.79,Card,TXN831709295,28-09-2025 00:00
2703,337283.3,Cash,TXN320154120,22-05-2025 00:00
2703,173042.1,Card,TXN547353521,22-05-2025 00:00
3458,33495.04,Cash,TXN838039646,27-04-2025 00:00
3458,159479.87,Cash,TXN983358931,27-04-2025 00:00
3458,103430.4,Cash,TXN216081783,27-04-2025 00:00
2509,140793.92,UPI,TXN915288502,14-09-2025 00:00
2509,240780.86,UPI,TXN450479557,14-09-2025 00:00
2509,56501.3,UPI,TXN199815409,14-09-2025 00:00
4585,3977.3,UPI,TXN537009179,20-03-2023 00:00
4585,7258.73,Card,TXN475640912,20-03-2023 00:00
3816,77571.37,Card,TXN613978861,07-03-2024 00:00
3816,18292.03,UPI,TXN337430888,07-03-2024 00:00
3816,45891.26,NetBanking,TXN629945520,07-03-2024 00:00
3679,6805.72,Card,TXN189304991,08-11-2025 00:00
3679,86040.03,Card,TXN882213392,08-11-2025 00:00
3679,14837.05,Cash,TXN511293644,08-11-2025 00:00
2284,5725.65,Card,TXN908171341,10-08-2025 00:00
1661,46733.83,NetBanking,TXN428584903,14-12-2025 00:00
1661,16081.49,UPI,TXN598958293,14-12-2025 00:00
1661,48476.5,UPI,TXN676144307,14-12-2025 00:00
954,336367.26,UPI,TXN940759350,21-07-2024 00:00
954,62500.32,NetBanking,TXN916123316,21-07-2024 00:00
954,53392.54,Cash,TXN403310663,21-07-2024 00:00
3128,87441.12,UPI,TXN805946334,08-04-2023 00:00
3128,5461.76,UPI,TXN339013308,08-04-2023 00:00
3128,12789.3,Cash,TXN382996984,08-04-2023 00:00
2440,60068.81,Cash,TXN653129657,20-06-2023 00:00
2267,68934.57,Cash,TXN283940802,03-11-2024 00:00
2267,76481.59,Cash,TXN479722036,03-11-2024 00:00
2267,26285.45,Cash,TXN312899185,03-11-2024 00:00
3129,41061.28,NetBanking,TXN261763167,18-12-2023 00:00
3109,59999.27,Card,TXN412755516,28-08-2025 00:00
4541,139658.44,NetBanking,TXN314124814,11-07-2025 00:00
4541,11661.15,UPI,TXN857903698,11-07-2025 00:00
4541,3840.89,UPI,TXN335851721,11-07-2025 00:00
2181,151590.46,UPI,TXN494535589,23-06-2024 00:00
2181,284481.27,Cash,TXN410160804,23-06-2024 00:00
3604,23000.08,UPI,TXN628658252,20-06-2023 00:00
3604,22240.99,NetBanking,TXN142725668,20-06-2023 00:00
2398,31394.87,NetBanking,TXN524753076,17-07-2025 00:00
2837,11610.93,NetBanking,TXN262640660,01-03-2023 00:00
2837,16300.97,NetBanking,TXN473392947,01-03-2023 00:00
1409,53320.88,UPI,TXN256544195,06-12-2025 00:00
1409,188380.61,NetBanking,TXN999941136,06-12-2025 00:00
1409,147655.91,UPI,TXN851187951,06-12-2025 00:00
2453,32573.88,Card,TXN797539007,23-06-2025 00:00
4795,1210.23,UPI,TXN337650745,23-02-2023 00:00
4795,45315.13,NetBanking,TXN528965706,23-02-2023 00:00
4266,2533.65,NetBanking,TXN709232842,28-04-2024 00:00
4266,1779.58,UPI,TXN448422937,28-04-2024 00:00
1427,65958.92,NetBanking,TXN137024992,01-12-2023 00:00
1427,421618.63,UPI,TXN700371193,01-12-2023 00:00
686,11702.19,Cash,TXN256255883,14-04-2023 00:00
686,194278.96,UPI,TXN563278891,14-04-2023 00:00
686,2757.6,Card,TXN394056998,14-04-2023 00:00
3126,2989.6,Cash,TXN288553154,09-12-2023 00:00
3126,11359.66,Card,TXN865575277,09-12-2023 00:00
1658,57978.86,NetBanking,TXN168977307,21-10-2025 00:00
1658,143811.25,Card,TXN700281430,21-10-2025 00:00
1658,2378.61,Card,TXN474431360,21-10-2025 00:00
3821,101440.62,UPI,TXN380327980,15-07-2023 00:00
3821,903712.78,UPI,TXN129493329,15-07-2023 00:00
3821,216489.78,NetBanking,TXN723673208,15-07-2023 00:00
303,105874.11,UPI,TXN340179231,23-06-2025 00:00
303,3528.9,UPI,TXN150575146,23-06-2025 00:00
303,29941.85,NetBanking,TXN152704775,23-06-2025 00:00
3573,4955.33,Card,TXN242987397,15-10-2024 00:00
3573,4.3,UPI,TXN458126828,15-10-2024 00:00
3573,100.75,NetBanking,TXN712173718,15-10-2024 00:00
2583,32986.96,UPI,TXN776965133,30-06-2025 00:00
2583,102831.05,Cash,TXN456201507,30-06-2025 00:00
974,6486.17,NetBanking,TXN527585278,31-10-2024 00:00
974,9830.19,NetBanking,TXN953422874,31-10-2024 00:00
1406,43410.5,Card,TXN628259573,06-05-2024 00:00
1406,76853.82,Cash,TXN776621069,06-05-2024 00:00
1849,468971.49,NetBanking,TXN315461957,01-08-2023 00:00
4187,14860.85,UPI,TXN626189629,17-05-2025 00:00
4187,1126.42,Cash,TXN263779235,17-05-2025 00:00
4187,12169.46,UPI,TXN563746773,17-05-2025 00:00
3110,48411.54,NetBanking,TXN842960848,11-03-2025 00:00
2549,103961.15,Card,TXN119840761,06-12-2024 00:00
1149,119880.43,UPI,TXN882863299,25-04-2025 00:00
3597,29653.47,UPI,TXN261340458,30-03-2023 00:00
3597,43163.69,UPI,TXN132096513,30-03-2023 00:00
2570,42554.26,UPI,TXN180816528,21-12-2023 00:00
2570,22127.25,NetBanking,TXN329383837,21-12-2023 00:00
1993,262213.74,NetBanking,TXN870787563,16-01-2025 00:00
93,136695.59,Card,TXN540416546,16-12-2024 00:00
93,63041.52,UPI,TXN728647117,16-12-2024 00:00
93,282323.02,UPI,TXN224915757,16-12-2024 00:00
89,6695.81,Card,TXN544977929,20-08-2025 00:00
89,2110.11,UPI,TXN580437639,20-08-2025 00:00
3341,66264.95,Cash,TXN482900790,16-11-2023 00:00
3341,86066.23,Card,TXN409077656,16-11-2023 00:00
3629,49565.35,NetBanking,TXN955789062,09-07-2023 00:00
3629,998.2,Cash,TXN979604251,09-07-2023 00:00
3629,4932.52,Card,TXN639792844,09-07-2023 00:00
3864,78720.21,NetBanking,TXN472418242,23-09-2025 00:00
3864,11128.58,UPI,TXN379258939,23-09-2025 00:00
3864,25062.77,NetBanking,TXN795083964,23-09-2025 00:00
1513,42227.76,Cash,TXN176125557,31-05-2023 00:00
1871,3295.82,UPI,TXN611988277,30-05-2023 00:00
1871,116504.96,Cash,TXN895904921,30-05-2023 00:00
609,87176.47,NetBanking,TXN308495017,14-10-2023 00:00
609,191938.19,Cash,TXN477397496,14-10-2023 00:00
1286,116934.99,NetBanking,TXN730499228,13-04-2025 00:00
1286,16785.86,Cash,TXN531788136,13-04-2025 00:00
195,55728.2,Cash,TXN701627200,05-08-2024 00:00
195,8524.39,Card,TXN933090413,05-08-2024 00:00
3163,6225.79,UPI,TXN480497898,23-08-2025 00:00
3163,31352.45,UPI,TXN777118001,23-08-2025 00:00
1529,13738.12,NetBanking,TXN309659492,15-08-2025 00:00
1529,7322.13,UPI,TXN249999281,15-08-2025 00:00
1153,193080.31,Card,TXN765709131,30-07-2025 00:00
1153,298945.08,UPI,TXN443752809,30-07-2025 00:00
3354,699906.99,Cash,TXN924680472,31-12-2024 00:00
3063,13523.32,Cash,TXN280845242,09-03-2025 00:00
3063,68255.41,Cash,TXN129019163,09-03-2025 00:00
3067,247712.03,Card,TXN956420241,14-07-2025 00:00
3067,686203.11,NetBanking,TXN524876516,14-07-2025 00:00
4890,10338.61,Cash,TXN940205273,09-05-2023 00:00
4890,42659.55,NetBanking,TXN265227430,09-05-2023 00:00
2924,715572.13,NetBanking,TXN190742531,14-01-2023 00:00
3685,9509.54,UPI,TXN627142408,25-11-2024 00:00
3685,1935.78,UPI,TXN169795017,25-11-2024 00:00
1744,458438.91,Cash,TXN955190730,30-06-2025 00:00
4383,351786.02,NetBanking,TXN372622007,18-09-2023 00:00
4383,49535.84,Cash,TXN261800438,18-09-2023 00:00
4383,136364.8,NetBanking,TXN356470652,18-09-2023 00:00
4940,16225,NetBanking,TXN356955473,31-08-2023 00:00
4940,1471.68,Card,TXN414051828,31-08-2023 00:00
4940,129.42,Cash,TXN111015183,31-08-2023 00:00
2994,11997.54,NetBanking,TXN119733371,05-09-2023 00:00
2994,24972.4,Cash,TXN351231793,05-09-2023 00:00
4592,99742.07,Cash,TXN345780942,15-10-2024 00:00
4592,391137.73,Card,TXN106194381,15-10-2024 00:00
2036,215342.1,UPI,TXN847916026,25-06-2024 00:00
2036,16261.96,NetBanking,TXN859590878,25-06-2024 00:00
2036,45351.07,UPI,TXN691456636,25-06-2024 00:00
1047,601642.26,UPI,TXN285965683,14-03-2024 00:00
2789,1022376.45,Cash,TXN594218899,16-04-2025 00:00
4224,14993.14,Cash,TXN646788818,18-05-2024 00:00
2876,884672.28,NetBanking,TXN149784538,17-07-2025 00:00
2320,16768.03,UPI,TXN440924389,28-09-2025 00:00
2320,17396.15,Cash,TXN447195692,28-09-2025 00:00
2195,54301.74,NetBanking,TXN644737006,01-06-2025 00:00
2195,36317.46,UPI,TXN913277286,01-06-2025 00:00
2195,760619.74,UPI,TXN115923752,01-06-2025 00:00
2490,2872.51,Card,TXN559972889,07-07-2024 00:00
2490,6927.72,UPI,TXN698376945,07-07-2024 00:00
892,19743.32,NetBanking,TXN693381954,19-01-2024 00:00
892,152729.61,Cash,TXN126879540,19-01-2024 00:00
2660,1397.29,NetBanking,TXN660528340,03-04-2023 00:00
2660,4908.31,NetBanking,TXN401681168,03-04-2023 00:00
2660,42766.68,UPI,TXN919340396,03-04-2023 00:00
1083,20508.58,UPI,TXN200560715,08-09-2023 00:00
1675,14110.69,Cash,TXN408073135,23-08-2023 00:00
1675,1283.57,Cash,TXN470398094,23-08-2023 00:00
1675,11883.99,Card,TXN442471171,23-08-2023 00:00
4399,11644.35,Card,TXN769713921,13-03-2023 00:00
4399,19077.86,Cash,TXN197255427,13-03-2023 00:00
3399,4413.84,Cash,TXN326680171,15-07-2025 00:00
3399,3579.17,NetBanking,TXN161472384,15-07-2025 00:00
503,21870.32,Card,TXN323651433,28-08-2024 00:00
503,22844.49,NetBanking,TXN472537313,28-08-2024 00:00
503,350720.76,UPI,TXN837257371,28-08-2024 00:00
1154,34087.61,NetBanking,TXN325623584,30-11-2025 00:00
1154,16984.99,Card,TXN451454898,30-11-2025 00:00
3512,62120.01,NetBanking,TXN246551579,07-04-2024 00:00
3512,919098.45,Card,TXN700739026,07-04-2024 00:00
1888,18436.69,UPI,TXN462670391,17-06-2023 00:00
3185,435330.88,UPI,TXN581216710,30-11-2025 00:00
3613,96998.09,UPI,TXN512853039,25-11-2025 00:00
1356,3172.27,Cash,TXN352255368,27-12-2024 00:00
1356,1299.07,Cash,TXN657393936,27-12-2024 00:00
994,21721.07,UPI,TXN272049603,19-10-2024 00:00
994,53876.39,Card,TXN969467059,19-10-2024 00:00
1099,12978.54,UPI,TXN986709675,09-03-2024 00:00
1099,157251.22,Card,TXN918542815,09-03-2024 00:00
1099,46404.52,UPI,TXN166776537,09-03-2024 00:00
3152,41539.26,Card,TXN526559576,23-03-2025 00:00
2923,81585.54,Cash,TXN992685448,17-11-2023 00:00
2923,77388.51,NetBanking,TXN569232742,17-11-2023 00:00
2923,2993.72,UPI,TXN991163531,17-11-2023 00:00
2778,15859.25,Cash,TXN381206312,27-12-2024 00:00
3742,34977.75,Cash,TXN657290395,03-08-2025 00:00
3742,53507.6,UPI,TXN502688679,03-08-2025 00:00
2537,8182.09,Cash,TXN209767901,18-11-2024 00:00
2537,11447.27,UPI,TXN888975107,18-11-2024 00:00
2209,361140.11,Cash,TXN791506549,22-08-2024 00:00
2209,267939.9,Cash,TXN768908416,22-08-2024 00:00
2209,63618.79,Cash,TXN112105619,22-08-2024 00:00
1893,388892.13,Card,TXN286075887,29-07-2023 00:00
1893,772193.49,UPI,TXN531713148,29-07-2023 00:00
962,683.75,UPI,TXN969124605,11-09-2024 00:00
962,1426.29,Card,TXN283731355,11-09-2024 00:00
106,41277.18,UPI,TXN534548280,09-11-2025 00:00
106,21938.49,Card,TXN970641933,09-11-2025 00:00
106,19567.65,UPI,TXN883028240,09-11-2025 00:00
3867,9660.19,Card,TXN541626572,01-02-2023 00:00
3867,115439.96,UPI,TXN476554267,01-02-2023 00:00
1200,410761.17,Cash,TXN203727574,01-08-2023 00:00
1200,12894.83,NetBanking,TXN688017398,01-08-2023 00:00
1200,2219.14,UPI,TXN214270111,01-08-2023 00:00
3194,376854.75,UPI,TXN330809311,13-04-2023 00:00
2177,839539.72,NetBanking,TXN586982100,14-03-2025 00:00
1010,260368.32,NetBanking,TXN192765242,05-10-2023 00:00
1010,178381.8,Cash,TXN255276068,05-10-2023 00:00
178,336623.45,UPI,TXN472023647,01-09-2025 00:00
178,51390.2,Card,TXN151779650,01-09-2025 00:00
178,76397.24,UPI,TXN388339431,01-09-2025 00:00
2899,874162.33,UPI,TXN403564585,15-04-2023 00:00
3356,269131.82,NetBanking,TXN450955061,10-12-2025 00:00
3356,31519.8,UPI,TXN573229528,10-12-2025 00:00
3234,164013.15,UPI,TXN776485699,11-08-2025 00:00
795,8911.48,Card,TXN142915915,08-05-2023 00:00
795,25097.58,UPI,TXN482815262,08-05-2023 00:00
795,48025.19,NetBanking,TXN108620357,08-05-2023 00:00
8,3473.83,UPI,TXN108316461,12-05-2025 00:00
8,39581.8,Card,TXN790883148,12-05-2025 00:00
934,67521.68,NetBanking,TXN771718463,05-11-2023 00:00
1690,4686.92,Cash,TXN843844045,18-03-2023 00:00
1690,39353.5,Cash,TXN385122954,18-03-2023 00:00
1556,696166.25,NetBanking,TXN206018981,19-06-2024 00:00
3026,87055.9,NetBanking,TXN518822932,16-09-2025 00:00
370,12953.3,UPI,TXN739783250,16-07-2025 00:00
370,7943.66,UPI,TXN714146939,16-07-2025 00:00
370,208.97,NetBanking,TXN687563552,16-07-2025 00:00
4053,26201.19,NetBanking,TXN774863977,04-06-2024 00:00
4053,27174.36,Cash,TXN630255997,04-06-2024 00:00
2560,383567.8,NetBanking,TXN354612894,12-02-2023 00:00
2560,118110.8,NetBanking,TXN396611526,12-02-2023 00:00
2560,51666.75,Card,TXN616936316,12-02-2023 00:00
1135,549371.78,NetBanking,TXN307025191,19-02-2023 00:00
1135,7828.16,Cash,TXN439120668,19-02-2023 00:00
2843,25559.99,NetBanking,TXN830570854,14-12-2025 00:00
4646,106671.13,Card,TXN900270789,05-09-2024 00:00
4646,295517.37,NetBanking,TXN570751652,05-09-2024 00:00
2972,2697.71,NetBanking,TXN344654840,16-07-2025 00:00
2972,10140.95,Cash,TXN476063982,16-07-2025 00:00
2972,2525.67,Card,TXN947503747,16-07-2025 00:00
3480,751425.14,Card,TXN686806840,28-03-2024 00:00
3480,84204.54,UPI,TXN815696928,28-03-2024 00:00
2565,7308.08,UPI,TXN358706865,14-02-2024 00:00
2565,18980.86,Cash,TXN761796643,14-02-2024 00:00
4898,78184.97,UPI,TXN905245560,06-09-2025 00:00
2076,19189.92,UPI,TXN683722889,28-01-2024 00:00
2076,51144.73,NetBanking,TXN892510766,28-01-2024 00:00
2525,20136.06,Cash,TXN547237396,20-11-2024 00:00
2525,15110.8,Cash,TXN719704997,20-11-2024 00:00
1234,59399.4,NetBanking,TXN802092842,06-06-2024 00:00
854,134141.15,NetBanking,TXN284984756,15-04-2024 00:00
854,6159.98,UPI,TXN172121609,15-04-2024 00:00
389,54417.91,NetBanking,TXN292917785,05-01-2023 00:00
389,6326.48,UPI,TXN853745994,05-01-2023 00:00
389,4792.49,Cash,TXN252425250,05-01-2023 00:00
2422,11058.64,Cash,TXN250802280,23-11-2025 00:00
2422,1641599.17,Card,TXN812028954,23-11-2025 00:00
2422,19769.9,Card,TXN440671090,23-11-2025 00:00
1471,5548.66,Card,TXN757039777,18-11-2025 00:00
1471,104924.7,Cash,TXN314313866,18-11-2025 00:00
1471,233081.29,Cash,TXN738951425,18-11-2025 00:00
3086,9502.19,UPI,TXN317030408,08-01-2023 00:00
3086,3259.81,Cash,TXN630026042,08-01-2023 00:00
3086,81317.68,Cash,TXN253577502,08-01-2023 00:00
60,41790.82,UPI,TXN880091173,09-03-2023 00:00
4694,43140.7,UPI,TXN921675529,04-10-2025 00:00
4694,6967.83,NetBanking,TXN338180179,04-10-2025 00:00
4694,4429.47,NetBanking,TXN191964563,04-10-2025 00:00
3614,20568.51,Cash,TXN227506974,19-12-2025 00:00
3614,252089.51,Cash,TXN978883475,19-12-2025 00:00
2382,41403.42,UPI,TXN224767873,05-12-2023 00:00
2382,43812.96,NetBanking,TXN868679551,05-12-2023 00:00
2382,4805.73,NetBanking,TXN654826686,05-12-2023 00:00
518,4429.16,Cash,TXN342124756,30-10-2024 00:00
518,26082.89,Cash,TXN211544197,30-10-2024 00:00
2996,8596.84,Cash,TXN971888807,30-05-2023 00:00
2996,75368.42,Cash,TXN357834420,30-05-2023 00:00
2996,51819.16,UPI,TXN454599611,30-05-2023 00:00
1299,250592.35,NetBanking,TXN848231311,01-05-2024 00:00
2247,15131.2,NetBanking,TXN480651956,23-03-2025 00:00
2247,19139.57,NetBanking,TXN699414189,23-03-2025 00:00
4456,431466.49,UPI,TXN922193158,07-07-2024 00:00
4456,144563.84,NetBanking,TXN141649271,07-07-2024 00:00
2571,18218.46,Cash,TXN812442140,01-09-2025 00:00
2883,197307.87,NetBanking,TXN607161392,26-04-2023 00:00
1488,5013.38,Card,TXN658104291,22-12-2025 00:00
1488,94.94,UPI,TXN652173466,22-12-2025 00:00
3593,949.08,Card,TXN953533749,04-05-2024 00:00
3593,2087.85,Card,TXN385528706,04-05-2024 00:00
2542,239428.34,Card,TXN985896988,09-02-2023 00:00
2542,126747.96,UPI,TXN551424212,09-02-2023 00:00
2542,96477.29,UPI,TXN793827493,09-02-2023 00:00
715,21063.12,UPI,TXN299751645,28-05-2023 00:00
715,3883.2,UPI,TXN816265653,28-05-2023 00:00
715,24267.54,Card,TXN153429437,28-05-2023 00:00
235,1435.35,NetBanking,TXN453682590,14-05-2025 00:00
235,30.54,UPI,TXN187321619,14-05-2025 00:00
235,25,Card,TXN953332484,14-05-2025 00:00
4543,434044.74,Card,TXN350147957,23-04-2024 00:00
4543,221361.09,Cash,TXN289261445,23-04-2024 00:00
4543,407.44,NetBanking,TXN507534761,23-04-2024 00:00
3189,38864.59,Cash,TXN619394236,25-10-2025 00:00
3189,1828.58,NetBanking,TXN962332591,25-10-2025 00:00
3189,120395.28,Card,TXN152443526,25-10-2025 00:00
4004,48970.66,Card,TXN363789316,28-09-2023 00:00
2612,671660.55,NetBanking,TXN189878818,22-01-2023 00:00
2612,191828.98,Card,TXN749574470,22-01-2023 00:00
2612,698952.15,Card,TXN722191766,22-01-2023 00:00
763,10857.01,NetBanking,TXN767534080,29-10-2025 00:00
763,11864.24,Cash,TXN331139075,29-10-2025 00:00
763,71900.65,UPI,TXN128639842,29-10-2025 00:00
3913,272647.39,Cash,TXN569217939,22-10-2024 00:00
3913,470674.37,NetBanking,TXN714913878,22-10-2024 00:00
4006,19746.21,UPI,TXN271451746,02-12-2024 00:00
4006,28778.67,NetBanking,TXN815701138,02-12-2024 00:00
4006,1323.29,Cash,TXN610631832,02-12-2024 00:00
4848,45142.24,Cash,TXN511966430,23-04-2025 00:00
338,21609.33,Card,TXN881663015,28-07-2023 00:00
338,1706.95,NetBanking,TXN805453395,28-07-2023 00:00
338,77321.64,UPI,TXN928757287,28-07-2023 00:00
4971,532432.77,UPI,TXN967778098,10-06-2023 00:00
3605,11634.7,Card,TXN377991931,05-03-2025 00:00
3605,10598.98,UPI,TXN818847411,05-03-2025 00:00
1066,164700.73,UPI,TXN788201904,29-07-2023 00:00
2858,41964.75,NetBanking,TXN886071288,18-10-2025 00:00
2858,29260.37,Card,TXN589177279,18-10-2025 00:00
2858,6923.37,Card,TXN712483697,18-10-2025 00:00
358,73645.12,Cash,TXN318691980,25-02-2024 00:00
2442,106559.7,UPI,TXN439153895,10-01-2023 00:00
2442,127641.58,UPI,TXN923360035,10-01-2023 00:00
2442,23633.91,NetBanking,TXN535876362,10-01-2023 00:00
3958,362788.51,Cash,TXN358719641,28-08-2023 00:00
950,69420.79,Cash,TXN991851897,26-06-2025 00:00
3317,16612.48,Cash,TXN130881863,30-01-2023 00:00
3317,17003.71,Cash,TXN502911291,30-01-2023 00:00
1168,44715.39,UPI,TXN245691613,18-12-2023 00:00
2958,202358.09,UPI,TXN222676322,24-11-2025 00:00
2958,4942.26,Cash,TXN476047869,24-11-2025 00:00
4501,398.87,Cash,TXN520670895,29-11-2025 00:00
4501,22320.51,Cash,TXN555841283,29-11-2025 00:00
1527,709907.38,Card,TXN553289626,29-05-2024 00:00
1527,20475.09,Card,TXN387255057,29-05-2024 00:00
1527,66902.64,Cash,TXN608093426,29-05-2024 00:00
1260,708276.21,NetBanking,TXN628481935,02-12-2024 00:00
3121,7077.02,NetBanking,TXN506023780,09-07-2024 00:00
3121,27711.28,NetBanking,TXN160924473,09-07-2024 00:00
3121,12256.11,UPI,TXN872497631,09-07-2024 00:00
232,376634.8,Card,TXN364848254,18-03-2024 00:00
232,44410.48,Cash,TXN862592878,18-03-2024 00:00
77,958768.6,Cash,TXN239172830,10-10-2025 00:00
77,62613.93,NetBanking,TXN772658308,10-10-2025 00:00
3158,90169.48,UPI,TXN124699590,07-03-2023 00:00
3158,194846.52,Cash,TXN142541352,07-03-2023 00:00
4835,35844.55,Cash,TXN960724451,30-11-2025 00:00
4835,34108.91,Cash,TXN499189461,30-11-2025 00:00
4835,61202.39,NetBanking,TXN758589364,30-11-2025 00:00
131,694.52,Card,TXN350303786,14-04-2024 00:00
131,22967.82,NetBanking,TXN596813705,14-04-2024 00:00
4372,52358.6,Card,TXN107666229,02-02-2023 00:00
4372,11927.78,UPI,TXN998409575,02-02-2023 00:00
3064,19752.18,UPI,TXN408236020,26-08-2025 00:00
1624,107155.87,UPI,TXN281795458,28-09-2023 00:00
1624,252.31,NetBanking,TXN202002447,28-09-2023 00:00
1624,179.07,NetBanking,TXN523021116,28-09-2023 00:00
4817,22709.83,Cash,TXN655647811,11-04-2025 00:00
4817,91715.98,NetBanking,TXN434292698,11-04-2025 00:00
3254,6720.24,NetBanking,TXN195147618,08-06-2025 00:00
3254,31157.54,Cash,TXN716088031,08-06-2025 00:00
3254,2322.09,UPI,TXN583514674,08-06-2025 00:00
1609,399.57,UPI,TXN581758896,01-05-2025 00:00
1609,2556.81,NetBanking,TXN284889637,01-05-2025 00:00
1609,9545.57,UPI,TXN621786152,01-05-2025 00:00
353,401165.85,Cash,TXN821745987,14-08-2025 00:00
353,117381.64,UPI,TXN885861558,14-08-2025 00:00
353,40838.9,Cash,TXN806523301,14-08-2025 00:00
4799,17263.95,Cash,TXN602766234,30-10-2023 00:00
939,254300.65,UPI,TXN344164087,25-11-2024 00:00
939,62453.73,UPI,TXN996363536,25-11-2024 00:00
939,55665.98,Cash,TXN685058784,25-11-2024 00:00
834,416715.16,UPI,TXN523903165,22-04-2023 00:00
1164,31944.22,UPI,TXN620205023,11-12-2023 00:00
1164,440584.57,UPI,TXN259736139,11-12-2023 00:00
1164,100787.35,UPI,TXN773904592,11-12-2023 00:00
4568,9616.75,UPI,TXN378331600,12-06-2023 00:00
1443,416320.13,UPI,TXN980917579,31-10-2025 00:00
4253,1796.11,Cash,TXN268375010,01-03-2023 00:00
3963,5336.19,UPI,TXN104850244,19-09-2024 00:00
3963,128.22,UPI,TXN635635732,19-09-2024 00:00
3963,18.43,UPI,TXN705747038,19-09-2024 00:00
1344,1417.78,Card,TXN832498084,27-10-2023 00:00
1344,374.78,UPI,TXN271788654,27-10-2023 00:00
1344,146.56,Card,TXN464740683,27-10-2023 00:00
4906,45892.95,Card,TXN426368790,25-09-2023 00:00
333,256284.57,Card,TXN423200261,15-05-2024 00:00
4809,21062.31,Cash,TXN720496810,26-11-2023 00:00
3995,19874.18,Card,TXN519259579,26-03-2024 00:00
3995,21213.39,Cash,TXN497190556,26-03-2024 00:00
4603,137812.18,Card,TXN430019247,04-01-2024 00:00
4603,13047.56,NetBanking,TXN767565191,04-01-2024 00:00
4603,2647.14,NetBanking,TXN326369054,04-01-2024 00:00
2263,138.84,UPI,TXN905567953,21-07-2024 00:00
2263,810.62,Card,TXN653737548,21-07-2024 00:00
2263,2950.22,NetBanking,TXN365835562,21-07-2024 00:00
1446,779772.16,UPI,TXN214701781,31-03-2024 00:00
2863,131620.74,NetBanking,TXN179273728,01-12-2024 00:00
2863,18549.15,UPI,TXN765719961,01-12-2024 00:00
134,39813.78,UPI,TXN446491597,06-11-2023 00:00
134,65618.37,Card,TXN930739072,06-11-2023 00:00
1430,3867.07,Cash,TXN349994046,22-08-2024 00:00
4659,2350.73,NetBanking,TXN898154779,04-04-2023 00:00
4659,27163.06,NetBanking,TXN268207544,04-04-2023 00:00
4657,316716.65,Card,TXN735638697,03-10-2023 00:00
4657,22476.15,UPI,TXN284276545,03-10-2023 00:00
4657,74578.82,Card,TXN662138721,03-10-2023 00:00
2467,25243.85,Cash,TXN119352142,05-10-2024 00:00
2616,282865.47,NetBanking,TXN579075610,09-08-2023 00:00
2616,215841.15,NetBanking,TXN958244710,09-08-2023 00:00
1241,72396.72,Cash,TXN195698956,04-12-2024 00:00
