order_date,status,total_amount,invoice_number,invoice_date,customer_id,branch_id
23-04-2023 00:00,Delivered,740765.43,INV004339,25-04-2023 00:00,1794,7
01-03-2023 00:00,Delivered,333100.55,INV004340,04-03-2023 00:00,1607,6
01-09-2024 00:00,Delivered,9975.95,INV004341,02-09-2024 00:00,1798,8
25-11-2024 00:00,Delivered,128219.34,INV004342,26-11-2024 00:00,16,5
20-12-2025 00:00,Delivered,43947.78,INV004343,24-12-2025 00:00,812,8
31-07-2023 00:00,Delivered,73876.24,INV004344,05-08-2023 00:00,857,11
26-11-2024 00:00,Delivered,1302489.74,INV004345,27-11-2024 00:00,618,7
11-08-2024 00:00,Delivered,180339.73,INV004346,11-08-2024 00:00,350,12
13-03-2025 00:00,Delivered,69002.04,INV004347,13-03-2025 00:00,1212,8
15-09-2025 00:00,Delivered,19396.2,INV004348,16-09-2025 00:00,1842,5
22-07-2025 00:00,Delivered,105395.27,INV004349,24-07-2025 00:00,372,6
22-07-2024 00:00,Delivered,575784.46,INV004350,25-07-2024 00:00,1830,5
21-06-2025 00:00,Delivered,268729.96,INV004351,25-06-2025 00:00,1481,7
07-05-2023 00:00,Delivered,245058.22,INV004352,08-05-2023 00:00,546,5
22-03-2024 00:00,Delivered,559765.4,INV004353,22-03-2024 00:00,684,11
14-05-2023 00:00,Delivered,488555.83,INV004354,14-05-2023 00:00,1620,6
03-05-2024 00:00,Delivered,135080.02,INV004355,06-05-2024 00:00,607,2
23-01-2023 00:00,Delivered,13971.56,INV004356,28-01-2023 00:00,1423,10
19-10-2024 00:00,Delivered,72753.96,INV004357,21-10-2024 00:00,88,2
30-11-2025 00:00,Delivered,5003.27,INV004358,30-11-2025 00:00,711,12
16-03-2023 00:00,Delivered,3265.18,INV004359,21-03-2023 00:00,1426,7
10-03-2023 00:00,Delivered,69610.39,INV004360,13-03-2023 00:00,1576,5
22-06-2023 00:00,Delivered,833889.91,INV004361,22-06-2023 00:00,521,10
16-03-2025 00:00,Delivered,28402.83,INV004362,16-03-2025 00:00,1927,9
20-10-2023 00:00,Delivered,667638.74,INV004363,23-10-2023 00:00,256,11
15-09-2025 00:00,Delivered,45937,INV004364,20-09-2025 00:00,1189,10
04-11-2024 00:00,Delivered,939528.91,INV004365,07-11-2024 00:00,1577,8
27-09-2024 00:00,Delivered,359570.22,INV004366,01-10-2024 00:00,838,9
18-09-2024 00:00,Delivered,228032.09,INV004367,22-09-2024 00:00,960,7
01-07-2024 00:00,Delivered,144594.14,INV004368,04-07-2024 00:00,1,7
18-07-2025 00:00,Delivered,401747.96,INV004369,19-07-2025 00:00,1883,9
31-10-2023 00:00,Delivered,76609.99,INV004370,31-10-2023 00:00,720,4
14-01-2024 00:00,Delivered,24773.58,INV004371,15-01-2024 00:00,723,1
02-02-2023 00:00,Delivered,64286.38,INV004372,02-02-2023 00:00,1794,8
12-10-2024 00:00,Delivered,403230.64,INV004373,13-10-2024 00:00,1799,11
20-06-2023 00:00,Delivered,105914.25,INV004374,22-06-2023 00:00,1134,4
19-12-2025 00:00,Delivered,12614.39,INV004375,23-12-2025 00:00,555,1
22-10-2023 00:00,Delivered,82588.66,INV004376,23-10-2023 00:00,787,12
05-03-2025 00:00,Delivered,270635.86,INV004377,07-03-2025 00:00,1684,11
24-07-2024 00:00,Delivered,208503.74,INV004378,25-07-2024 00:00,1878,6
27-01-2025 00:00,Delivered,591919.02,INV004379,29-01-2025 00:00,1514,4
18-05-2025 00:00,Delivered,193429.01,INV004380,23-05-2025 00:00,1281,3
10-06-2025 00:00,Delivered,11607.4,INV004381,15-06-2025 00:00,165,3
20-06-2025 00:00,Delivered,50861.32,INV004382,25-06-2025 00:00,114,7
17-09-2023 00:00,Delivered,537686.66,INV004383,18-09-2023 00:00,1410,4
24-07-2024 00:00,Delivered,128602.62,INV004384,27-07-2024 00:00,999,11
14-12-2025 00:00,Delivered,634779.32,INV004385,18-12-2025 00:00,369,3
20-04-2023 00:00,Delivered,48942.3,INV004386,22-04-2023 00:00,791,6
03-05-2024 00:00,Delivered,5652.88,INV004387,04-05-2024 00:00,1341,4
21-12-2025 00:00,Delivered,135669.16,INV004388,22-12-2025 00:00,1240,1
25-10-2024 00:00,Delivered,17096.54,INV004389,27-10-2024 00:00,178,7
24-07-2024 00:00,Delivered,995647.78,INV004390,25-07-2024 00:00,1078,2
07-03-2023 00:00,Delivered,493704.07,INV004391,09-03-2023 00:00,213,6
15-12-2024 00:00,Delivered,730734.8,INV004392,17-12-2024 00:00,1123,1
16-11-2024 00:00,Delivered,327612.28,INV004393,20-11-2024 00:00,430,11
27-05-2024 00:00,Delivered,1041782.93,INV004394,29-05-2024 00:00,1526,10
02-12-2025 00:00,Delivered,18208,INV004395,02-12-2025 00:00,932,6
27-11-2023 00:00,Delivered,5349.53,INV004396,01-12-2023 00:00,1158,3
21-04-2025 00:00,Delivered,88665.34,INV004397,26-04-2025 00:00,500,6
19-12-2023 00:00,Delivered,66162.9,INV004398,21-12-2023 00:00,530,10
08-03-2023 00:00,Delivered,30722.21,INV004399,13-03-2023 00:00,601,3
16-04-2025 00:00,Delivered,526839.79,INV004400,20-04-2025 00:00,369,4
28-07-2024 00:00,Delivered,130001.83,INV004401,31-07-2024 00:00,46,1
19-03-2025 00:00,Delivered,97077.94,INV004402,21-03-2025 00:00,1812,9
12-07-2024 00:00,Delivered,10946.32,INV004403,12-07-2024 00:00,1564,6
27-12-2023 00:00,Delivered,20098.99,INV004404,30-12-2023 00:00,1135,1
05-02-2025 00:00,Delivered,421486.57,INV004405,07-02-2025 00:00,182,4
07-01-2023 00:00,Delivered,67795.71,INV004406,11-01-2023 00:00,1892,4
19-07-2025 00:00,Delivered,180248.84,INV004407,23-07-2025 00:00,474,2
19-12-2024 00:00,Delivered,74155.66,INV004408,24-12-2024 00:00,1481,9
28-05-2025 00:00,Delivered,25034.97,INV004409,30-05-2025 00:00,469,2
09-02-2023 00:00,Delivered,1247046.76,INV004410,11-02-2023 00:00,688,6
21-05-2023 00:00,Delivered,328896.88,INV004411,21-05-2023 00:00,1643,11
01-07-2023 00:00,Delivered,29332.94,INV004412,01-07-2023 00:00,1252,4
11-02-2023 00:00,Delivered,269680.09,INV004413,16-02-2023 00:00,1113,3
31-12-2025 00:00,Delivered,4993.96,INV004414,04-01-2026 00:00,1645,6
06-09-2023 00:00,Delivered,756231.35,INV004415,10-09-2023 00:00,358,12
18-03-2024 00:00,Delivered,102070.12,INV004416,19-03-2024 00:00,160,10
30-01-2023 00:00,Delivered,22206.34,INV004417,03-02-2023 00:00,1561,12
11-11-2025 00:00,Delivered,107119.54,INV004418,12-11-2025 00:00,428,9
24-07-2025 00:00,Delivered,44784.66,INV004419,28-07-2025 00:00,217,9
11-10-2024 00:00,Delivered,668368.12,INV004420,11-10-2024 00:00,517,8
08-11-2024 00:00,Delivered,189033.28,INV004421,09-11-2024 00:00,1509,3
27-03-2023 00:00,Delivered,684747.63,INV004422,31-03-2023 00:00,419,7
25-04-2025 00:00,Delivered,146558.5,INV004423,29-04-2025 00:00,744,4
08-12-2025 00:00,Delivered,33980.16,INV004424,10-12-2025 00:00,650,3
21-10-2023 00:00,Delivered,36894.26,INV004425,22-10-2023 00:00,951,10
23-03-2024 00:00,Delivered,2414.2,INV004426,28-03-2024 00:00,1059,1
22-06-2024 00:00,Delivered,86111.78,INV004427,24-06-2024 00:00,1082,10
26-02-2024 00:00,Delivered,167820.68,INV004428,28-02-2024 00:00,1245,11
15-01-2023 00:00,Delivered,30916.12,INV004429,20-01-2023 00:00,675,3
10-02-2025 00:00,Delivered,150943.67,INV004430,10-02-2025 00:00,30,2
01-07-2023 00:00,Delivered,26918.62,INV004431,06-07-2023 00:00,83,9
21-11-2023 00:00,Delivered,103491.63,INV004432,24-11-2023 00:00,1698,4
26-06-2025 00:00,Delivered,473381.08,INV004433,27-06-2025 00:00,1884,10
18-11-2023 00:00,Delivered,124500.24,INV004434,20-11-2023 00:00,1580,4
24-10-2025 00:00,Delivered,174051.49,INV004435,27-10-2025 00:00,1227,11
26-01-2024 00:00,Delivered,133614.01,INV004436,27-01-2024 00:00,1139,10
23-08-2025 00:00,Delivered,430013.99,INV004437,23-08-2025 00:00,981,7
21-03-2023 00:00,Delivered,132670.75,INV004438,21-03-2023 00:00,520,12
14-06-2025 00:00,Delivered,2134.58,INV004439,18-06-2025 00:00,356,12
16-04-2025 00:00,Delivered,2690.35,INV004440,21-04-2025 00:00,302,9
08-12-2024 00:00,Delivered,52960.07,INV004441,12-12-2024 00:00,737,5
21-04-2025 00:00,Delivered,69979.83,INV004442,22-04-2025 00:00,684,9
19-11-2024 00:00,Delivered,70364.36,INV004443,20-11-2024 00:00,1207,12
13-12-2025 00:00,Delivered,279999.89,INV004444,18-12-2025 00:00,1850,10
10-06-2025 00:00,Delivered,11009.69,INV004445,11-06-2025 00:00,1138,7
10-07-2023 00:00,Delivered,163145.97,INV004446,12-07-2023 00:00,72,2
22-08-2024 00:00,Delivered,28449.58,INV004447,23-08-2024 00:00,598,12
20-10-2025 00:00,Delivered,87716.77,INV004448,20-10-2025 00:00,624,12
25-09-2023 00:00,Delivered,28484.18,INV004449,28-09-2023 00:00,1045,6
24-03-2024 00:00,Delivered,301176.4,INV004450,29-03-2024 00:00,1788,8
07-05-2025 00:00,Delivered,146453.17,INV004451,07-05-2025 00:00,1415,11
11-02-2025 00:00,Delivered,26141.89,INV004452,14-02-2025 00:00,1432,10
07-03-2024 00:00,Delivered,45607.52,INV004453,08-03-2024 00:00,473,11
26-02-2025 00:00,Delivered,145637.17,INV004454,01-03-2025 00:00,1685,2
27-10-2025 00:00,Delivered,73265.98,INV004455,27-10-2025 00:00,321,6
07-07-2024 00:00,Delivered,576030.33,INV004456,07-07-2024 00:00,632,6
21-01-2025 00:00,Delivered,347396.69,INV004457,25-01-2025 00:00,553,2
15-12-2025 00:00,Delivered,48840.52,INV004458,16-12-2025 00:00,1389,12
10-11-2024 00:00,Delivered,98044.58,INV004459,11-11-2024 00:00,1434,11
15-08-2024 00:00,Delivered,39328.83,INV004460,20-08-2024 00:00,1530,1
29-01-2023 00:00,Delivered,23878.29,INV004461,03-02-2023 00:00,1583,7
17-12-2025 00:00,Delivered,272568.06,INV004462,22-12-2025 00:00,1765,2
04-06-2025 00:00,Delivered,436461.08,INV004463,05-06-2025 00:00,1356,6
29-04-2024 00:00,Delivered,217384.73,INV004464,30-04-2024 00:00,500,12
02-11-2024 00:00,Delivered,292756.77,INV004465,05-11-2024 00:00,1278,3
12-05-2023 00:00,Delivered,58555.14,INV004466,16-05-2023 00:00,1522,7
11-03-2024 00:00,Delivered,352940.29,INV004467,11-03-2024 00:00,1481,1
09-11-2025 00:00,Delivered,202439.19,INV004468,10-11-2025 00:00,1719,1
09-12-2024 00:00,Delivered,731173.88,INV004469,09-12-2024 00:00,1357,4
04-06-2023 00:00,Delivered,1192330.62,INV004470,05-06-2023 00:00,1245,2
25-07-2024 00:00,Delivered,174285.04,INV004471,28-07-2024 00:00,746,1
15-02-2023 00:00,Delivered,225425.35,INV004472,16-02-2023 00:00,849,9
23-08-2023 00:00,Delivered,46087.79,INV004473,26-08-2023 00:00,1123,2
14-09-2024 00:00,Delivered,28546.54,INV004474,18-09-2024 00:00,150,4
16-11-2023 00:00,Delivered,50146.07,INV004475,16-11-2023 00:00,1025,6
30-04-2023 00:00,Delivered,57296.31,INV004476,30-04-2023 00:00,1079,5
31-12-2023 00:00,Delivered,22256.38,INV004477,01-01-2024 00:00,763,2
06-12-2025 00:00,Delivered,132867,INV004478,11-12-2025 00:00,1430,8
16-08-2024 00:00,Delivered,466968.44,INV004479,20-08-2024 00:00,193,9
17-05-2023 00:00,Delivered,109062.97,INV004480,20-05-2023 00:00,1902,4
19-07-2024 00:00,Delivered,148727.67,INV004481,23-07-2024 00:00,1590,8
03-05-2024 00:00,Delivered,235985.55,INV004482,03-05-2024 00:00,425,7
28-05-2024 00:00,Delivered,180762.84,INV004483,28-05-2024 00:00,313,1
24-02-2023 00:00,Delivered,295228.74,INV004484,24-02-2023 00:00,838,3
26-04-2025 00:00,Delivered,513132.29,INV004485,01-05-2025 00:00,1495,3
15-05-2023 00:00,Delivered,168806.99,INV004486,16-05-2023 00:00,998,8
09-08-2024 00:00,Delivered,4080.59,INV004487,09-08-2024 00:00,262,3
03-10-2024 00:00,Delivered,70441.5,INV004488,08-10-2024 00:00,312,10
02-11-2023 00:00,Delivered,71079.53,INV004489,07-11-2023 00:00,261,8
23-08-2023 00:00,Delivered,51863.81,INV004490,24-08-2023 00:00,1811,11
28-10-2025 00:00,Delivered,11537.13,INV004491,30-10-2025 00:00,1511,12
16-12-2024 00:00,Delivered,222372.14,INV004492,21-12-2024 00:00,893,4
18-08-2023 00:00,Delivered,74967.37,INV004493,22-08-2023 00:00,376,1
16-09-2024 00:00,Delivered,76817.43,INV004494,20-09-2024 00:00,1276,7
19-10-2024 00:00,Delivered,311871.48,INV004495,22-10-2024 00:00,1930,8
30-03-2023 00:00,Delivered,99554.41,INV004496,30-03-2023 00:00,1803,10
23-07-2023 00:00,Delivered,969560.49,INV004497,27-07-2023 00:00,1403,11
08-01-2025 00:00,Delivered,392876.32,INV004498,11-01-2025 00:00,1508,1
15-10-2023 00:00,Delivered,27881.21,INV004499,17-10-2023 00:00,292,1
25-01-2024 00:00,Delivered,67907.13,INV004500,29-01-2024 00:00,1210,1
25-11-2025 00:00,Delivered,22719.38,INV004501,29-11-2025 00:00,829,3
21-09-2024 00:00,Delivered,488110.1,INV004502,25-09-2024 00:00,1558,8
16-01-2025 00:00,Delivered,222433.78,INV004503,16-01-2025 00:00,1365,3
29-10-2023 00:00,Delivered,16483.1,INV004504,03-11-2023 00:00,332,6
17-08-2024 00:00,Delivered,70161.72,INV004505,17-08-2024 00:00,1653,3
31-05-2024 00:00,Delivered,1010785.52,INV004506,02-06-2024 00:00,1647,4
01-07-2024 00:00,Delivered,404070.19,INV004507,01-07-2024 00:00,1661,1
12-10-2025 00:00,Delivered,771495.61,INV004508,17-10-2025 00:00,768,4
09-01-2025 00:00,Delivered,26018.56,INV004509,09-01-2025 00:00,1375,10
15-09-2025 00:00,Delivered,1171121.44,INV004510,16-09-2025 00:00,293,6
18-02-2023 00:00,Delivered,15062.64,INV004511,18-02-2023 00:00,41,1
10-05-2023 00:00,Delivered,291864.65,INV004512,10-05-2023 00:00,894,6
03-07-2024 00:00,Delivered,171271.05,INV004513,05-07-2024 00:00,1519,9
13-11-2023 00:00,Delivered,535989.54,INV004514,15-11-2023 00:00,490,9
24-03-2023 00:00,Delivered,45229.71,INV004515,25-03-2023 00:00,1850,10
25-01-2025 00:00,Delivered,92814.37,INV004516,30-01-2025 00:00,1343,3
08-10-2025 00:00,Delivered,503778.62,INV004517,13-10-2025 00:00,1696,9
21-07-2024 00:00,Delivered,46506.04,INV004518,25-07-2024 00:00,252,6
10-02-2023 00:00,Delivered,257145.39,INV004519,11-02-2023 00:00,357,10
19-08-2024 00:00,Delivered,74578.53,INV004520,19-08-2024 00:00,517,8
09-05-2023 00:00,Delivered,28403.44,INV004521,12-05-2023 00:00,318,9
06-05-2025 00:00,Delivered,93165.2,INV004522,09-05-2025 00:00,1642,11
13-11-2025 00:00,Delivered,201979.58,INV004523,18-11-2025 00:00,1092,6
03-06-2024 00:00,Delivered,429794.95,INV004524,05-06-2024 00:00,1431,6
22-02-2024 00:00,Delivered,17953.83,INV004525,22-02-2024 00:00,1170,4
15-08-2025 00:00,Delivered,208697.68,INV004526,19-08-2025 00:00,1321,7
08-10-2024 00:00,Delivered,117500.9,INV004527,11-10-2024 00:00,1681,1
17-11-2025 00:00,Delivered,295294.08,INV004528,17-11-2025 00:00,777,11
26-12-2025 00:00,Delivered,1002237.33,INV004529,26-12-2025 00:00,1019,11
24-05-2025 00:00,Delivered,46142.13,INV004530,28-05-2025 00:00,1280,6
27-06-2025 00:00,Delivered,279021.65,INV004531,27-06-2025 00:00,235,12
10-06-2023 00:00,Delivered,29391.13,INV004532,10-06-2023 00:00,1290,11
03-06-2023 00:00,Delivered,25972.11,INV004533,04-06-2023 00:00,159,1
07-09-2023 00:00,Delivered,22421.88,INV004534,12-09-2023 00:00,299,3
08-06-2023 00:00,Delivered,11277.31,INV004535,09-06-2023 00:00,1,12
11-09-2023 00:00,Delivered,13914.83,INV004536,13-09-2023 00:00,1181,10
10-10-2024 00:00,Delivered,2385338.85,INV004537,12-10-2024 00:00,806,11
12-02-2024 00:00,Delivered,609627.84,INV004538,12-02-2024 00:00,633,12
11-04-2024 00:00,Delivered,150048.61,INV004539,14-04-2024 00:00,852,2
29-10-2024 00:00,Delivered,15081.11,INV004540,02-11-2024 00:00,909,6
06-07-2025 00:00,Delivered,155160.48,INV004541,11-07-2025 00:00,1352,2
01-08-2025 00:00,Delivered,8643.26,INV004542,04-08-2025 00:00,1517,2
23-04-2024 00:00,Delivered,655813.27,INV004543,23-04-2024 00:00,1565,1
27-01-2025 00:00,Delivered,4284.47,INV004544,01-02-2025 00:00,148,6
24-09-2023 00:00,Delivered,937158.5,INV004545,27-09-2023 00:00,383,10
14-07-2025 00:00,Delivered,5051.02,INV004546,16-07-2025 00:00,1649,2
06-10-2023 00:00,Delivered,323759.15,INV004547,06-10-2023 00:00,25,9
18-10-2025 00:00,Delivered,18965.63,INV004548,19-10-2025 00:00,1385,1
31-01-2023 00:00,Delivered,279210.11,INV004549,31-01-2023 00:00,602,7
16-07-2023 00:00,Delivered,231305.9,INV004550,21-07-2023 00:00,1061,2
30-05-2023 00:00,Delivered,227138.94,INV004551,03-06-2023 00:00,1962,5
12-04-2023 00:00,Delivered,864939.44,INV004552,17-04-2023 00:00,652,4
16-07-2023 00:00,Delivered,107939.82,INV004553,20-07-2023 00:00,560,8
25-01-2025 00:00,Delivered,952901.14,INV004554,27-01-2025 00:00,482,10
16-03-2024 00:00,Delivered,520192.87,INV004555,17-03-2024 00:00,176,6
03-01-2023 00:00,Delivered,86831.42,INV004556,08-01-2023 00:00,414,11
19-02-2024 00:00,Delivered,321619.04,INV004557,20-02-2024 00:00,821,9
12-05-2025 00:00,Delivered,91171.78,INV004558,17-05-2025 00:00,1055,1
27-08-2023 00:00,Delivered,126897.88,INV004559,27-08-2023 00:00,1523,2
23-01-2023 00:00,Delivered,364177.11,INV004560,23-01-2023 00:00,1252,2
17-09-2025 00:00,Delivered,149438.92,INV004561,22-09-2025 00:00,1210,6
09-07-2023 00:00,Delivered,333613.76,INV004562,13-07-2023 00:00,1347,3
18-07-2025 00:00,Delivered,46599.67,INV004563,18-07-2025 00:00,1764,11
10-10-2023 00:00,Delivered,493639.84,INV004564,15-10-2023 00:00,909,7
20-02-2024 00:00,Delivered,570005.66,INV004565,20-02-2024 00:00,931,10
17-05-2025 00:00,Delivered,323320.48,INV004566,22-05-2025 00:00,1922,6
01-01-2024 00:00,Delivered,61618.74,INV004567,01-01-2024 00:00,48,6
09-06-2023 00:00,Delivered,9616.75,INV004568,12-06-2023 00:00,592,3
22-01-2024 00:00,Delivered,320831.76,INV004569,23-01-2024 00:00,1038,8
01-09-2023 00:00,Delivered,89398.07,INV004570,03-09-2023 00:00,1216,7
21-10-2025 00:00,Delivered,952658.08,INV004571,26-10-2025 00:00,1326,9
29-10-2024 00:00,Delivered,222295.34,INV004572,29-10-2024 00:00,192,11
12-12-2023 00:00,Delivered,58291.56,INV004573,15-12-2023 00:00,836,6
26-08-2025 00:00,Delivered,27364.49,INV004574,30-08-2025 00:00,1975,2
15-01-2024 00:00,Delivered,161894.93,INV004575,17-01-2024 00:00,890,8
19-11-2023 00:00,Delivered,25370.93,INV004576,23-11-2023 00:00,465,8
09-12-2024 00:00,Delivered,3545.11,INV004577,13-12-2024 00:00,1367,8
03-05-2025 00:00,Delivered,249999.84,INV004578,08-05-2025 00:00,127,9
06-03-2024 00:00,Delivered,616214,INV004579,08-03-2024 00:00,1063,5
25-04-2023 00:00,Delivered,58971.78,INV004580,30-04-2023 00:00,238,11
18-05-2025 00:00,Delivered,240189.59,INV004581,21-05-2025 00:00,39,9
28-11-2023 00:00,Delivered,73250.83,INV004582,29-11-2023 00:00,1322,5
21-07-2025 00:00,Delivered,125512.48,INV004583,24-07-2025 00:00,276,5
02-05-2025 00:00,Delivered,31403.5,INV004584,06-05-2025 00:00,1002,5
19-03-2023 00:00,Delivered,11236.03,INV004585,20-03-2023 00:00,25,7
17-02-2024 00:00,Delivered,94064.94,INV004586,18-02-2024 00:00,1655,9
06-07-2023 00:00,Delivered,670121.31,INV004587,09-07-2023 00:00,1402,8
16-05-2024 00:00,Delivered,240844.76,INV004588,19-05-2024 00:00,15,9
11-12-2023 00:00,Delivered,779655.36,INV004589,15-12-2023 00:00,1966,2
26-04-2024 00:00,Delivered,160114.95,INV004590,29-04-2024 00:00,75,4
16-06-2023 00:00,Delivered,209108.99,INV004591,18-06-2023 00:00,906,9
11-10-2024 00:00,Delivered,490879.8,INV004592,15-10-2024 00:00,201,10
19-04-2023 00:00,Delivered,472638.57,INV004593,23-04-2023 00:00,77,4
18-11-2023 00:00,Delivered,53275.83,INV004594,21-11-2023 00:00,1561,6
23-11-2023 00:00,Delivered,24889.85,INV004595,26-11-2023 00:00,1450,4
09-06-2023 00:00,Delivered,1420.23,INV004596,13-06-2023 00:00,1070,5
05-03-2025 00:00,Delivered,6007.8,INV004597,06-03-2025 00:00,1033,9
13-09-2024 00:00,Delivered,9833.65,INV004598,17-09-2024 00:00,378,12
25-11-2025 00:00,Delivered,80622.33,INV004599,26-11-2025 00:00,873,8
03-02-2024 00:00,Delivered,12256.07,INV004600,05-02-2024 00:00,257,12
27-01-2025 00:00,Cancelled,176582.16,INV004601,01-02-2025 00:00,975,9
15-09-2025 00:00,Cancelled,216170.93,INV004602,16-09-2025 00:00,384,12
02-01-2024 00:00,Delivered,153506.88,INV004603,04-01-2024 00:00,70,1
22-03-2023 00:00,Delivered,88835.94,INV004604,24-03-2023 00:00,681,3
01-05-2025 00:00,Cancelled,127943.29,INV004605,05-05-2025 00:00,670,11
21-03-2024 00:00,Cancelled,20539.98,INV004606,22-03-2024 00:00,150,6
18-08-2024 00:00,Delivered,13952.01,INV004607,23-08-2024 00:00,697,2
06-07-2025 00:00,Delivered,734787.8,INV004608,09-07-2025 00:00,1047,1
08-12-2023 00:00,Delivered,41897.72,INV004609,13-12-2023 00:00,1275,1
11-08-2024 00:00,Delivered,705782.33,INV004610,15-08-2024 00:00,1912,6
27-11-2023 00:00,Cancelled,28242.76,INV004611,30-11-2023 00:00,1267,8
26-05-2024 00:00,Delivered,30530.07,INV004612,31-05-2024 00:00,1364,10
05-08-2025 00:00,Delivered,56274.99,INV004613,10-08-2025 00:00,529,7
20-08-2023 00:00,Delivered,180878.72,INV004614,21-08-2023 00:00,1817,2
17-11-2023 00:00,Delivered,179253.36,INV004615,21-11-2023 00:00,237,3
04-02-2024 00:00,Cancelled,990169.51,INV004616,05-02-2024 00:00,1705,7
13-08-2023 00:00,Delivered,198766.47,INV004617,15-08-2023 00:00,1552,5
25-11-2025 00:00,Cancelled,117438.19,INV004618,27-11-2025 00:00,1838,4
24-11-2024 00:00,Cancelled,70652.05,INV004619,28-11-2024 00:00,1955,7
04-12-2024 00:00,Delivered,11968.28,INV004620,09-12-2024 00:00,1315,11
23-10-2023 00:00,Delivered,865909.46,INV004621,23-10-2023 00:00,1310,1
06-09-2023 00:00,Delivered,233270.09,INV004622,10-09-2023 00:00,905,7
13-03-2025 00:00,Delivered,709000.44,INV004623,15-03-2025 00:00,818,3
11-11-2025 00:00,Delivered,50342.25,INV004624,13-11-2025 00:00,371,10
18-11-2023 00:00,Delivered,711785.57,INV004625,18-11-2023 00:00,414,9
10-06-2025 00:00,Delivered,330702.31,INV004626,14-06-2025 00:00,759,4
26-02-2024 00:00,Delivered,27937.58,INV004627,29-02-2024 00:00,204,3
01-06-2025 00:00,Delivered,272250.64,INV004628,04-06-2025 00:00,169,1
02-01-2024 00:00,Delivered,610918.39,INV004629,07-01-2024 00:00,800,1
08-10-2023 00:00,Delivered,36387.51,INV004630,13-10-2023 00:00,890,8
08-01-2024 00:00,Delivered,1051624.24,INV004631,08-01-2024 00:00,1589,6
28-06-2023 00:00,Delivered,81870.61,INV004632,29-06-2023 00:00,1896,12
14-11-2025 00:00,Cancelled,84211.56,INV004633,15-11-2025 00:00,746,11
12-09-2023 00:00,Delivered,529379.06,INV004634,13-09-2023 00:00,1535,10
21-10-2024 00:00,Delivered,118297.02,INV004635,26-10-2024 00:00,860,8
14-03-2023 00:00,Delivered,156502.79,INV004636,18-03-2023 00:00,53,4
15-09-2025 00:00,Delivered,37575.03,INV004637,20-09-2025 00:00,1886,1
24-07-2023 00:00,Delivered,35869.62,INV004638,28-07-2023 00:00,644,1
28-08-2025 00:00,Delivered,375433.86,INV004639,28-08-2025 00:00,320,12
24-11-2025 00:00,Delivered,46341.09,INV004640,29-11-2025 00:00,1387,11
03-04-2024 00:00,Delivered,201909.88,INV004641,04-04-2024 00:00,998,2
19-05-2023 00:00,Delivered,29627.16,INV004642,24-05-2023 00:00,677,2
13-08-2023 00:00,Delivered,56566.29,INV004643,14-08-2023 00:00,1515,4
02-12-2025 00:00,Delivered,183701.82,INV004644,03-12-2025 00:00,132,7
27-11-2024 00:00,Cancelled,1254420.13,INV004645,28-11-2024 00:00,1166,5
02-09-2024 00:00,Delivered,402188.5,INV004646,05-09-2024 00:00,1023,4
13-08-2025 00:00,Cancelled,186524.54,INV004647,17-08-2025 00:00,743,6
19-08-2023 00:00,Delivered,47090.42,INV004648,20-08-2023 00:00,441,11
29-04-2024 00:00,Delivered,7693.22,INV004649,29-04-2024 00:00,316,4
09-09-2024 00:00,Cancelled,682524.67,INV004650,12-09-2024 00:00,1074,5
21-03-2023 00:00,Delivered,50727.19,INV004651,25-03-2023 00:00,787,9
01-06-2023 00:00,Delivered,363956.99,INV004652,02-06-2023 00:00,111,7
09-04-2024 00:00,Delivered,5631.85,INV004653,10-04-2024 00:00,1097,7
22-05-2024 00:00,Delivered,424546.17,INV004654,24-05-2024 00:00,1288,7
12-08-2024 00:00,Cancelled,107237.42,INV004655,15-08-2024 00:00,544,3
04-04-2024 00:00,Delivered,122107.68,INV004656,08-04-2024 00:00,1412,10
03-10-2023 00:00,Delivered,413771.62,INV004657,03-10-2023 00:00,579,3
05-06-2025 00:00,Cancelled,230346.86,INV004658,05-06-2025 00:00,70,9
31-03-2023 00:00,Delivered,29513.79,INV004659,04-04-2023 00:00,556,9
03-03-2025 00:00,Delivered,26129.27,INV004660,08-03-2025 00:00,1460,10
31-08-2024 00:00,Delivered,221560.85,INV004661,01-09-2024 00:00,560,9
28-12-2024 00:00,Delivered,15424.22,INV004662,28-12-2024 00:00,1122,9
23-07-2024 00:00,Delivered,74559.1,INV004663,27-07-2024 00:00,1086,8
02-03-2023 00:00,Delivered,232246.7,INV004664,07-03-2023 00:00,665,4
30-09-2025 00:00,Delivered,37530.6,INV004665,04-10-2025 00:00,350,11
14-09-2024 00:00,Delivered,19390.13,INV004666,18-09-2024 00:00,509,9
08-08-2025 00:00,Cancelled,9533.7,INV004667,08-08-2025 00:00,748,1
25-02-2024 00:00,Cancelled,62854.49,INV004668,01-03-2024 00:00,1513,1
18-08-2023 00:00,Delivered,59133.15,INV004669,23-08-2023 00:00,431,7
02-01-2025 00:00,Delivered,165406.4,INV004670,07-01-2025 00:00,913,4
28-06-2024 00:00,Delivered,446454.07,INV004671,01-07-2024 00:00,830,5
01-08-2025 00:00,Delivered,49724.13,INV004672,02-08-2025 00:00,1584,4
22-05-2024 00:00,Delivered,361643.72,INV004673,25-05-2024 00:00,1961,9
11-07-2024 00:00,Delivered,19243.61,INV004674,11-07-2024 00:00,84,9
