order_id,product_id,quantity,price,discount
3627,5401,4,780,4.95
3627,4090,3,520,4.15
3627,2903,8,5999,2.49
3627,4275,6,95,8.54
3628,4597,1,999,1.28
3628,4870,4,300,8.01
3628,1756,3,290,18.68
3628,2172,7,2200,14.07
3628,3467,7,3500,15.53
3629,6019,6,330,16.21
3629,4026,1,4800,4.32
3629,1437,5,52,11.22
3629,4460,6,7800,9.44
3629,4147,1,1200,9.76
3629,1811,4,1300,11.13
3629,5593,8,120,3.4
3630,5956,6,8250,16.3
3630,3069,5,2200,16.85
3630,5370,3,1200,0.74
3630,3826,9,7800,9.48
3630,742,1,4275,8.85
3630,2247,3,270,12.06
3631,6031,9,9750,7.09
3631,2858,3,699,1.52
3631,138,4,80,0.15
3631,5136,10,18750,17.04
3631,66,6,80,1.56
3631,1428,1,650,17.7
3632,3920,10,10000,8.75
3632,2708,1,27000,15.95
3632,423,8,640,6.92
3632,5934,7,520,5.7
3632,3957,2,22000,18.88
3633,905,6,499,4.4
3633,286,7,155,1.46
3633,2141,9,4800,2.23
3633,1733,10,36000,13.77
3634,2618,9,68400,2.3
3634,4541,9,2499,19.55
3634,5562,6,130,2.84
3635,6177,7,250,0.35
3635,3647,6,3500,19.98
3635,5355,5,400,8.01
3636,4147,3,1200,16.49
3636,4875,10,600,9.55
3636,5212,7,199,15.03
3636,4135,7,560,11
3636,4828,1,5999,0.16
3636,5241,7,60,14.77
3636,6177,2,250,15.07
3637,2741,8,1499,3.59
3637,928,10,360,15.45
3637,3278,3,330,0.66
3637,534,6,349,3.4
3637,133,4,400,0.97
3638,5030,3,15000,10.64
3638,5800,10,240,16.62
3638,5986,3,760,12.66
3639,3406,2,1320,12.94
3639,5341,8,2860,14.6
3639,4482,7,1620,15.84
3639,3955,8,20400,18.32
3640,2849,7,68400,7.09
3640,5445,6,35,17.75
3640,4096,4,2600,16.37
3640,2859,9,1299,5.25
3640,1946,3,960,16.97
3640,3690,7,2800,16.62
3640,3669,9,8000,17.78
3641,2547,8,62500,7
3641,768,2,840,8.43
3641,3174,7,2800,0.64
3641,2405,5,60000,19.89
3641,3921,5,12000,1.06
3642,5395,9,640,3.72
3642,4516,3,699,10.44
3642,4246,4,5850,11.48
3642,2963,5,350,2.68
3642,1914,5,880,3.32
3642,2352,4,999,16.2
3642,2059,2,60,8.61
3643,5479,7,180,12.52
3643,3499,5,1440,4.77
3643,584,3,1499,8.63
3643,3739,5,2800,6.19
3643,387,8,640,3.94
3643,4663,3,32,8.77
3643,2004,7,110000,12.74
3644,3294,5,75,0.41
3644,6179,9,150,15.68
3644,1466,10,650,9.59
3644,4255,8,1920,17.17
3644,4725,6,350,16.37
3644,3601,8,4950,5.98
3645,3604,4,2560,7.73
3645,169,2,120,14.28
3645,5865,7,3360,2.11
3645,252,2,140,4.89
3645,4627,4,56,17.38
3645,5972,7,8100,8.94
3646,2739,8,999,14.55
3646,6212,6,210,17.9
3646,844,7,999,18.31
3646,3716,10,4950,14.38
3647,1671,10,245,15.51
3647,2876,2,1499,0.44
3647,4441,3,5250,6.88
3647,2982,6,1499,8.31
3647,5182,4,599,15.72
3647,2439,7,117000,4.82
3647,178,1,155,13.43
3648,2330,4,62500,0.84
3648,2298,1,14400,16.14
3648,4877,2,80,1.64
3648,1263,8,275,11.74
3648,5903,2,3500,0
3648,532,6,480000,8.12
3649,5558,10,55,19.58
3649,3690,5,2800,12.7
3649,545,3,46000,12.11
3650,1506,8,560,0.22
3650,5015,2,899,19.58
3650,5781,6,190,7.3
3650,3998,9,30000,9.29
3651,223,6,250,4.71
3651,2235,9,105,7.4
3651,4510,6,1799,15.09
3651,658,3,760,7.06
3651,5842,4,1560,16.9
3651,3833,9,9900,13.76
3652,1241,6,180,7.28
3652,2853,8,1599,7.44
3652,4664,2,28,1.71
3652,4318,10,3150,14.82
3652,6103,7,135,10.9
3652,813,1,230,12.25
3652,1491,4,140,13.46
3653,439,9,640,3.37
3653,1927,8,275,17.71
3653,5633,7,6650,6.8
3653,4429,8,8250,10.35
3654,1732,2,13500,18.97
3654,1618,5,240,10.54
3654,2266,10,300,1.26
3655,1164,7,37,7.51
3655,5931,7,6650,15.48
3655,1996,1,73000,19.13
3655,5087,6,18000,3.7
3655,3038,5,299,19.68
3656,2881,5,999,2.15
3656,4533,4,1299,19.22
3656,5153,5,142500,4.48
3657,5015,5,899,13.39
3657,3645,5,3520,15.38
3657,784,5,3325,13.45
3658,487,4,320,9.13
3658,6170,10,60,3.05
3658,3507,3,3640,16.55
3658,5545,8,2200,5.76
3658,202,7,550,16.84
3659,1233,5,650,16.42
3659,171,9,170,0.88
3659,3933,8,21600,0.75
3659,2781,5,50000,15.22
3660,4198,5,160,13.78
3660,947,4,250,0.82
3660,2723,7,14999,16
3660,6034,9,5500,11.79
3661,6089,2,110,7.93
3661,5366,3,2860,10.7
3661,2865,9,1299,0.49
3661,400,6,60,19.31
3661,6234,2,2880,10.64
3661,4361,8,5250,6.46
3662,1264,2,120,3.14
3662,5913,4,1500,9.43
3662,5573,6,175,17.65
3663,2949,3,7200,18.59
3663,4424,7,1440,19.44
3663,567,6,650,13.02
3663,2011,9,120,11.78
3663,4122,1,4160,6.13
3663,5131,9,25000,4.13
3664,4493,4,4500,1.86
3664,5185,3,1999,8.82
3664,885,7,399,18.38
3664,509,9,320,4.25
3664,6083,10,220,0.18
3664,133,10,400,11.25
3664,1498,8,250,6.76
3665,4434,4,6750,15.16
3665,1675,5,180,13.92
3665,4276,10,50,3.46
3665,502,5,600,2.71
3665,5841,2,1200,12.16
3665,2043,8,75,1.04
3665,4099,3,650,16.69
3666,1930,3,295,17.02
3666,337,3,125,6.4
3666,1629,3,195,15.36
3666,475,6,65,19.95
3666,250,3,80,5.68
3666,409,9,190,2.1
3666,5434,8,4000,6.15
3667,340,9,880,5.7
3667,4037,1,350,12.3
3667,2856,9,2499,16.1
3668,1901,4,440,2.22
3668,183,8,120,13.66
3668,3851,10,7800,1.24
3668,5613,5,120,3.51
3668,4998,9,4800,17.24
3668,5313,10,350,6.48
3669,2748,9,400000,5.97
3669,313,3,110,13.58
3669,3861,10,4200,8.27
3669,4894,2,800,12.3
3669,1194,3,140,2.76
3669,1863,8,240,19.49
3670,2983,5,1499,4.31
3670,3304,3,180,13.54
3670,4387,2,5500,12.6
3670,777,9,4400,5.25
3670,1917,1,305,6.8
3671,6011,6,150,3.16
3671,6165,1,130,13.09
3671,3858,9,9900,10.12
3671,2330,3,62500,12.59
3671,1979,3,155000,4.19
3671,4125,2,1200,1.62
3671,2502,2,18750,8.58
3672,1191,7,72,11.18
3672,4359,5,3500,10.6
3672,3270,1,200,10.65
3672,1011,5,32,5.89
3673,443,9,640,12.95
3673,1306,10,15,4.72
3673,230,2,244,6.62
3673,3555,7,3520,9.14
3673,3701,3,1320,2.75
3674,2149,2,880,5.54
3674,2049,1,75,17
3674,1684,7,560,17.78
3675,2808,7,82500,16.61
3675,5478,9,380,19.06
3675,5767,1,900,18.7
3676,5605,8,140,4.79
3676,3736,5,2860,3.66
3676,1596,3,240,19.52
3676,1992,4,54000,16.56
3676,2009,3,180000,12.69
3676,5109,6,48000,19.91
3676,5993,5,2200,17.77
3677,3397,2,5000,10.27
3677,3971,6,8000,10.2
3677,2787,6,18750,13.59
3677,3537,4,4550,3.43
3677,2897,6,2999,17.14
3678,3519,1,1760,9.84
3678,4155,7,350,4.61
3678,2318,10,52000,4.43
3678,3236,8,1200,5.55
3678,3658,4,1600,15.51
3678,4364,10,2160,19.64
3679,2255,2,445,15.47
3679,5521,10,2860,6.93
3679,3896,9,8400,10.08
3679,3442,4,3380,8.78
3680,4926,1,600,5.6
3680,3444,8,2800,5.36
3680,3987,8,35000,1.15
3680,5585,8,175,4.02
3680,3162,4,1760,12.68
3680,5571,8,85,10.25
3680,135,6,100,7.3
3681,1585,2,610,16.4
3681,5337,9,2400,19.11
3681,5952,9,11700,19.93
3681,568,9,299,11.74
3681,206,7,80,17.8
3681,4185,7,5120,15.47
3681,5957,6,9900,0.93
3682,6106,6,900,14.26
3682,4167,4,1200,14.03
3682,675,6,3150,18.12
3682,1180,9,50,6.84
3682,1983,3,122000,9.26
3683,4548,9,1499,14.43
3683,1340,5,225,10.54
3683,1481,3,325,18.92
3683,741,5,840,18.21
3683,18,2,60,11.85
3683,6100,10,300,19.12
3684,1499,9,110,10
3684,3562,1,2340,9.92
3684,6145,6,525,6.12
3684,3295,9,95,9.97
3685,1246,8,50,18.99
3685,1814,1,120,7.92
3685,3662,10,960,19.54
3685,6132,6,270,6.5
3685,1242,4,140,0.71
3685,5479,7,180,3.5
3686,3875,6,35000,1.97
3686,6219,2,220,1.52
3686,5212,10,199,11.87
3686,3,4,140,6.92
3687,1049,8,125,4.76
3687,100,6,210,15.92
3687,4872,8,1200,1.64
3687,5864,5,2800,4.8
3687,2220,3,95,5.34
3687,5680,4,2400,19.9
3687,5416,6,500,18.4
3688,3391,5,3200,17.45
3688,2025,10,80,17.09
3688,743,10,4500,2.26
3689,3451,4,3300,6.76
3689,4082,3,330,2.47
3689,6011,10,150,6.49
3689,4316,10,9000,8.47
3689,519,3,320,18.46
3690,1698,4,122000,3.36
3690,5555,4,90,16.81
3690,3164,9,2860,3.19
3690,1431,7,325,19.62
3690,5448,1,185,11.23
3690,5357,9,640,3.53
3691,315,7,100,13.31
3691,3737,10,3380,10.26
3691,5272,6,50,9.04
3691,933,6,60,17.88
3691,3057,2,499,13.04
3691,5764,6,360,6.12
3691,4323,5,1800,15.97
3692,4333,9,4500,19.55
3692,893,6,1999,15.53
3692,1321,4,90,15.07
3692,129,9,196,5.01
3692,755,5,3300,16.82
3692,138,6,80,9.81
3692,3979,6,450,7.21
3693,5661,4,1200,9.74
3693,5171,6,299,19.58
3693,378,2,320,17.91
3693,2617,10,57000,19.37
3694,380,10,60,17.59
3694,6273,5,399,6.33
3694,1004,3,160,16.33
3694,1461,3,325,16.07
3694,4953,2,600,15.36
3695,3878,2,59500,7.62
3695,4259,10,2880,3.25
3695,5372,2,1920,9.46
3695,2981,10,1099,16.82
3695,3177,9,5600,12.39
3696,1600,1,140,11.99
3696,6024,7,699,10.47
3696,2044,10,112,12.28
3697,5291,4,399,18.53
3697,2614,3,30400,19.11
3697,2760,8,17600,5.15
3697,1464,6,280,2.63
3697,3373,9,2200,8.65
3697,316,5,105,5.73
3698,491,5,240,14.36
3698,2906,10,1599,13.83
3698,5017,2,18000,4.08
3698,2348,2,899,8.37
3698,3832,3,8250,10.21
3699,1031,7,60,4.74
3699,1237,4,50,2.54
3699,894,1,1499,2.95
3700,4208,8,5120,9.7
3700,5506,8,4550,13.85
3700,2856,6,2499,1.23
3700,1203,1,140,6.93
3700,4978,2,7200,10.3
3701,2612,10,60000,15.08
3701,2501,8,15000,6.15
3701,5254,10,65,16.13
3701,100,10,210,6.23
3701,1706,1,36000,4.76
3701,2195,9,1200,16.63
3701,4960,3,300,3.59
3702,4259,7,2880,19.92
3702,3426,9,3520,4
3702,1521,10,160,17.97
3702,5895,3,5400,17.54
3703,3940,5,42500,16.28
3703,458,1,320,2.32
3703,1483,5,140,16.09
3703,3998,10,30000,17.19
3704,3802,2,9750,17.41
3704,5852,3,11700,6.93
3704,2573,7,32400,6.53
3704,3233,4,9000,12.49
3704,4911,2,120,15.93
3705,946,10,325,5.26
3705,1149,7,130,10.46
3705,3262,5,15600,6.02
3705,4799,10,2880,14.11
3706,5231,2,45,17.94
3706,3393,10,1200,7.38
3706,2676,6,68750,13.14
3706,2135,6,2600,13.82
3707,2409,10,47500,14.53
3707,656,2,1575,0.69
3707,4852,9,1200,9.43
3707,4388,6,6600,3.6
3708,3234,2,11700,19.45
3708,2352,2,999,0.51
3708,5764,7,360,11.32
3709,3219,5,115,10.04
3709,6237,6,5120,9.44
3709,4909,5,600,9.94
3709,2855,7,999,2.16
3709,6073,2,2200,13.66
3710,4169,9,1920,13.76
3710,828,3,2499,2.69
3710,2418,6,27000,1.41
3710,3890,5,8000,11.74
3710,2407,10,30400,17.03
3710,6220,4,240,3.36
3710,2941,3,5120,9.43
3711,3247,2,12000,15.79
3711,5874,4,6500,15.46
3711,1283,4,210,6.94
3711,593,1,170,4.57
3712,5974,1,1560,18.04
3712,1634,5,215,13.74
3712,375,5,215,14.51
3712,4715,3,400,18.57
3712,4538,5,1299,7.7
3712,4865,3,80,16.99
3712,5484,5,140,10.09
3713,4460,10,7800,19.82
3713,3788,3,6300,6.88
3713,2506,6,40000,6.46
3713,2460,7,30400,10.74
3714,1158,9,112.5,0.32
3714,5072,10,21600,4.53
3714,5040,10,57600,12.64
3715,3024,1,1920,16.54
3715,969,4,75,10.99
3715,4463,4,1200,4.7
3715,5541,6,1950,2.67
3715,5535,1,400,3.76
3716,1227,9,125,9.39
3716,813,7,230,6.99
3716,1454,6,65,8.2
3716,3579,4,8000,4.81
3716,1600,10,140,8.59
3717,3247,6,12000,5.14
3717,2858,8,699,3.44
3717,1120,5,90,11.98
3717,6160,4,75,12.59
3717,1337,2,35,3.78
3717,2941,3,5120,8.3
3718,611,3,3600,5.28
3718,5880,8,6600,8.91
3718,4814,7,15999,14.57
3719,2900,8,9999,19.35
3719,3328,10,4200,12.06
3719,281,8,195,2.51
3719,2789,5,27000,5.52
3719,1349,5,255,17.37
3720,2227,2,350,10.71
3720,2110,5,1300,1.98
3720,3188,2,1950,9.44
3720,2080,2,1120,14.02
3721,5865,8,3360,16.23
3721,5512,7,640,10.34
3721,1100,1,40,6.65
3721,405,10,320,15.56
3721,1542,5,220,17.07
3721,2580,1,22000,13.94
3722,4702,9,26,14.1
3722,3837,8,5250,2.66
3722,6215,3,190,13.43
3722,5875,10,7800,8.93
3723,4487,5,4200,12.22
3723,3115,2,5850,19.04
3723,696,9,4400,7.5
3723,3579,2,8000,6.06
3724,1409,3,140,7.27
3724,2180,2,100,10.24
3724,813,6,230,1.39
3725,1908,1,1100,19.3
3725,4236,5,2880,11.48
3725,6103,7,135,5.89
3725,4767,3,560,11.37
3725,3303,8,270,19.94
3725,4507,1,399,17.5
3726,704,10,3500,14.09
3726,3736,4,2860,14.59
3726,1716,2,61000,7.04
3726,4945,8,400,18.95
3726,4840,1,399,7.67
3726,138,2,80,7.59
3726,845,10,799,6.34
3727,2237,4,120,0.97
3727,2664,7,30400,4.42
3727,5153,8,142500,5.97
3727,2024,5,72,11.51
3727,148,1,80,6.51
3727,1507,10,62,3.14
3727,1657,9,240,13.56
3728,1962,5,22500,16.31
3728,2824,8,117000,14.88
3728,2168,9,2400,1.63
3729,4376,7,2640,15.37
3729,4069,4,180,3.9
3729,1299,4,120,5.53
3729,1375,1,235,17.6
3729,2351,4,299,19.95
3729,2294,7,250,18.85
3730,313,7,110,17.62
3730,2464,8,68400,6.66
3730,1287,6,60,12.36
3730,4933,10,400,14.16
3730,6122,2,1200,7.88
3731,3620,4,2600,4.36
3731,4676,7,1440,10.46
3731,1544,5,235,16.56
3731,5384,6,880,16.39
3732,2908,10,3300,1.19
3732,3045,1,320,19.17
3732,5982,1,7700,4.7
3732,3827,9,9750,5.74
3732,5812,8,160,17.86
3732,298,5,150,16.61
3732,5564,9,45,5.58
3733,4141,9,7200,5.2
3733,488,3,640,3.08
3733,4966,8,1200,9.38
3733,234,6,400,3.56
3733,2858,7,699,17.44
3733,5425,4,325,6.28
3733,5918,7,2200,0.65
3734,1470,3,250,4.86
3734,4263,4,560,2.51
3734,4502,10,799,2.76
3735,2635,3,45000,10.05
3735,4429,2,8250,4.67
3735,1931,1,540,13.6
3735,6100,7,300,12.1
3736,249,2,200,19.22
3736,2240,3,200,4.64
3736,5200,1,2499,17.42
3736,5629,8,2640,10.07
3736,5413,8,1235,14.3
3736,550,7,299,2.3
3736,607,9,1399,1.73
3737,574,1,1499,14.62
3737,3005,6,699,17.72
3737,304,9,120,18.33
3737,2500,2,12000,4.39
3738,3910,1,20000,19.18
3738,114,10,140,13.12
3738,3421,6,4950,17.19
3739,32,4,250,12.05
3739,4133,5,350,7.38
3739,5773,8,95,1.54
3740,249,9,200,13.38
3740,4816,10,17500,7.4
3740,1583,10,250,18.96
3740,1193,5,180,4.35
3740,4885,1,110,19.46
3740,489,2,60,1.37
3740,5526,10,1560,0.77
3741,2169,2,4800,13.03
3741,1090,1,45,10.68
3741,1578,8,280,17.62
3741,3711,9,3080,14.3
3742,2350,5,7999,4.92
3742,4589,5,2999,5.78
3742,3696,7,5400,18.42
3742,5516,3,1950,6.11
3743,191,8,400,19.28
3743,6093,3,600,18.99
3743,2839,10,27000,18.97
3743,5386,8,1950,15.62
3743,1246,6,50,7.34
3744,2979,9,1799,13.94
3744,4200,6,350,11.9
3744,613,5,4000,15.84
3744,4201,6,4050,7.23
3744,2553,2,22500,10.26
3745,5448,10,185,10.9
3745,4053,4,460,7.38
3745,225,7,250,3.73
3745,4962,10,1200,14.72
3745,5827,3,1200,15.1
3746,1080,3,130,12
3746,72,9,550,1.65
3746,1064,10,110,8.67
3746,288,2,175,1.6
3746,1553,6,240,4.95
3746,318,10,100,8.59
3747,5974,9,1560,1
3747,3054,3,160,5.62
3747,4832,2,1200,13.05
3748,5682,5,3300,3.9
3748,3527,10,2600,13.79
3748,2396,6,90000,19.32
3748,687,9,840,7.03
3748,5662,6,120,18.7
3748,4661,7,20,2.05
3748,4540,3,599,3.88
3749,6081,5,170,16.12
3749,2529,6,39600,6.08
3749,3465,7,3520,8.05
3749,1387,5,650,16.5
3749,2810,4,17600,10.44
3750,4337,7,3300,15.26
3750,627,9,1425,19.6
3750,3942,5,8000,7.69
3750,3353,2,3900,9.16
3750,752,3,2850,2.3
3751,5137,3,22500,3.95
3751,5831,9,1280,19.86
3751,4008,9,8400,15.16
3751,3155,3,7500,11.5
3751,4209,1,1080,9.59
3752,2287,10,675,12.48
3752,6059,9,4550,2.48
3752,4144,9,4160,0.9
3752,2487,3,81250,15.69
3752,619,8,3150,16.75
3753,2492,9,15000,7.65
3753,3621,1,2860,10
3753,1486,5,250,14.63
3753,414,6,105,5.81
3753,3637,6,7200,3.13
3754,210,5,60,19.17
3754,663,1,4725,0.3
3754,1592,2,90,16.5
3754,3733,2,3000,16.91
3754,662,10,4500,3.2
3754,1300,4,45,12.68
3754,5124,10,25000,6.98
3755,127,9,300,15.34
3755,69,7,244,6.18
3755,6197,4,75,12.85
3755,3595,2,2800,10.4
3755,6019,4,330,3.33
3755,2170,7,440,6.54
3755,638,10,3600,13.94
3756,5359,10,880,3.82
3756,2875,8,3499,15.5
3756,5525,9,1200,12.23
3756,1815,2,240,7.72
3757,4447,6,4200,11.68
3757,5094,5,45000,4.43
3757,983,4,100,17.89
3758,5006,5,1920,14.06
3758,3860,5,3500,9.54
3758,4431,7,2500,16.8
3758,2107,7,2600,12.19
3758,2917,9,5600,13.64
3759,2245,5,210,16.08
3759,2137,3,1120,0.83
3759,334,3,110,17.29
3759,3489,7,8000,7.51
3760,4445,10,2700,12.84
3760,264,3,115,1.38
3760,3082,8,3500,1.69
3761,91,2,140,13.03
3761,2237,6,120,5.1
3761,3441,7,2860,3.01
3761,4854,10,160,0.02
3762,383,6,600,5.44
3762,5838,10,455,16.13
3762,4032,10,10000,11.7
3762,143,3,330,14.98
3762,2482,1,56250,6.45
3762,454,1,240,14.19
3762,332,3,110,17.96
3763,2624,9,44000,17.76
3763,2241,7,240,15.45
3763,6214,9,110,16.27
3764,3273,10,115,1.56
3764,1864,4,55,19.06
3764,1977,10,48000,2.17
3764,3076,3,330,17.35
3764,4176,9,455,0.61
3764,1035,3,85,6.12
3765,1954,8,20000,11.52
3765,4792,9,200,6.68
3765,5897,5,8100,14.66
3765,591,6,40,5.55
3765,3192,1,2340,2.12
3766,2673,2,32400,17.4
3766,951,2,30,4.41
3766,2468,5,27000,11.29
3767,1439,3,70,12.5
3767,1516,1,135,16
3767,1416,4,650,12.48
3767,5466,4,460,7.64
3768,6239,6,1200,15.04
3768,4459,7,6500,12.5
3768,260,7,440,12.67
3768,651,1,3675,2.57
3768,4630,7,1950,2.72
3768,4229,7,1080,9.59
3769,674,7,3300,19.41
3769,516,4,350,12.01
3769,1618,7,240,5.62
3770,738,5,720,5.67
3770,4628,5,1200,14.41
3770,3612,8,2860,9.29
3771,3459,1,1500,7.59
3771,4736,8,176,8.95
3771,626,9,1350,14.75
3771,13,7,20,3.85
3771,2533,8,67500,7.94
3772,5805,10,199,3.58
3772,376,2,80,10.57
3772,1116,7,120,17.1
3773,3902,4,16800,0.94
3773,2490,7,9600,11.64
3773,4686,5,455,12.89
3774,6215,6,190,2.37
3774,3580,8,14400,3.69
3774,3229,9,2800,5.24
3774,3518,8,4800,19.64
3775,2982,7,1499,3.7
3775,4659,2,352,3.98
3775,1956,6,28500,8.51
3775,5578,6,100,19.36
3776,5543,2,2850,5.14
3776,5290,2,2999,13.96
3776,5340,7,2200,2.02
3776,4883,3,600,3.02
3776,2355,4,899,11.5
3776,3648,9,4550,6.68
3777,2714,9,30400,17.37
3777,3790,4,2800,16.6
3777,3570,7,2600,14.6
3777,1496,5,220,12.38
3777,3724,5,1760,10.06
3777,5313,3,350,14.06
3777,2890,4,450,1.78
3778,1767,7,135,19.09
3778,5671,8,300,16.33
3778,5016,5,699,5.93
3778,95,3,550,3.2
3778,2657,2,22500,15.31
3778,5108,3,40000,13.87
3778,4771,8,192,8.01
3779,738,8,720,8.49
3779,667,10,4000,10.59
3779,4744,6,28,13.78
3779,5240,6,45,14.61
3779,4575,6,599,2.68
3779,1019,5,50,16.27
3780,2304,3,55000,11.98
3780,5176,5,1299,11.97
3780,3096,9,2400,17.93
3780,273,4,170,17.89
3780,2626,5,68750,1.28
3781,2581,8,27500,0.71
3781,342,2,120,17.74
3781,5574,3,50,9.69
3781,3174,4,2800,8.97
3781,5699,2,330,0.43
3781,1625,9,260,19.06
3782,3669,5,8000,17.01
3782,4819,1,899,10.66
3782,4456,8,2640,18.08
3782,1537,5,250,7.06
3782,3103,10,9750,13.79
3782,1829,5,1400,18.95
3782,4850,9,240,10.81
3783,4428,7,6600,7.9
3783,269,6,215,14.81
3783,4661,5,20,8.68
3784,4624,6,28,19.72
3784,1243,1,244,1.63
3784,1940,6,480,18.26
3784,6119,10,120,5.23
3784,921,9,60,2.93
3785,3571,1,3200,0.49
3785,4557,3,3999,1.59
3785,3234,9,11700,17.84
3785,4603,1,1299,1.5
3785,558,9,499,14.76
3786,144,3,550,11.73
3786,2820,5,52000,2.13
3786,3032,1,560,5.02
3786,2662,5,60000,0.44
3786,2566,1,2999,18.48
3786,5015,6,899,17.32
3786,2752,5,22500,5.81
3787,748,6,4000,16.11
3787,665,6,3600,5.22
3787,362,5,130,6.59
3787,403,3,600,0.69
3787,4787,3,56,18.59
3787,684,2,720,1.99
3787,3939,6,35000,12.02
3788,4215,6,2340,5.47
3788,2064,6,1120,1.98
3788,6205,7,190,9.25
3788,1044,7,85,19.42
3789,5404,10,350,5.96
3789,5738,9,650,14
3789,5701,6,5999,7.67
3789,3786,2,4200,15.5
3790,4364,7,2160,19.96
3790,2860,1,2999,5.46
3790,2470,6,44000,5.02
3790,3648,2,4550,9.75
3791,3891,10,9600,16.08
3791,2713,2,72000,10.02
3791,1637,4,90,14.26
3791,4607,3,1999,2.44
3791,2681,2,27500,15.7
3792,3685,5,3500,9.3
3792,1085,8,110,11.31
3792,69,7,244,6.69
3793,887,5,1499,1.85
3793,4786,9,45.5,7.03
3793,4005,4,13600,4.17
3794,5020,4,32400,1.75
3794,5355,3,400,13.65
3794,5671,4,300,5.85
3794,1994,4,98000,8.44
3795,587,5,220,2.54
3795,3038,3,299,10.68
3795,2779,7,21600,7.82
3795,369,4,115,16.89
3796,2272,7,900,19.67
3796,2839,6,27000,8.78
3796,5240,3,45,14.46
3796,5524,1,4840,3.87
3796,5009,8,6500,11.66
3797,3159,9,3200,5.44
3797,4271,5,75,14.44
3797,4871,4,600,17.27
3797,4500,10,7800,17.31
3798,1893,10,2400,13.6
3798,1286,1,30,14.85
3798,941,7,350,13.06
3798,6091,8,120,2.91
3799,1850,8,60,3.28
3799,5049,9,22000,10.96
3799,5625,5,1200,3.13
3799,2439,10,117000,19.69
3799,1684,8,560,1.8
3800,1455,4,88,14.05
3800,6238,10,1080,11.51
3800,2322,8,117000,17.4
3800,5466,10,460,7.47
3801,99,3,120,16.11
3801,4149,5,1920,2.42
3801,868,4,1999,13.77
3801,3517,3,4160,15.79
3801,1091,2,35,3.91
3802,5226,5,5799,6.14
3802,2175,3,1000,1.02
3802,5634,4,7700,9.7
3802,5745,6,250,10.08
3802,4749,9,1500,6.07
3802,5388,6,2850,18.98
3803,5174,1,2499,18.23
3803,4250,3,4160,9.77
3803,5693,10,2950,0.33
3804,5651,9,240,14.81
3804,6069,7,1950,11.59
3804,2632,8,33000,4.17
3804,414,2,105,1.57
3805,3569,10,2000,5.64
3805,4699,1,352,1.04
3805,1221,2,140,3.01
3805,1599,9,440,13.7
3805,4351,9,2500,10.7
3806,6112,9,450,0.03
3806,3266,1,55,11.94
3806,1572,7,720,8.7
3807,5689,2,4499,0.65
3807,2306,8,82500,5.81
3807,2600,10,50000,6.26
3807,199,3,244,18.1
3808,168,3,135,1.58
3808,4244,2,4050,0.3
3808,2150,7,1300,13.14
3809,1059,5,125,6.89
3809,2788,7,22500,2.88
3809,4157,7,560,17.88
3809,4168,5,1560,5.37
3809,3618,5,3000,1.48
3809,5362,3,2400,15.27
3809,4422,6,1080,13.58
3810,983,1,100,2.64
3810,2674,4,44000,3.7
3810,5720,3,480,17.38
3810,4638,1,2340,5.93
3810,5622,1,260,15.45
3810,844,2,999,3.77
3811,2155,7,1200,11.93
3811,2920,4,3640,6.75
3811,2196,6,220,15.11
3811,6248,6,455,14.11
3811,5205,8,799,17.51
3811,3103,4,9750,0.67
3812,94,3,330,11.18
3812,225,1,250,1.21
3812,548,9,199,9.66
3812,6107,9,240,10
3812,1433,2,140,5.35
3813,3007,8,1299,11.85
3813,2152,7,560,3.86
3813,1045,8,120,6.39
3813,3844,2,4050,9.1
3813,2600,10,50000,12.68
3813,3573,7,1200,3.41
3813,3470,7,1440,0.35
3814,3043,10,210,16.17
3814,6238,9,1080,15.87
3814,2940,10,4160,19.11
3814,614,5,4200,1.01
3815,4446,9,3780,19.09
3815,5515,4,1500,7.07
3815,2990,2,122000,3.58
3815,683,8,1575,7.41
3815,432,4,60,7.17
3815,6257,3,2499,8.97
3815,2696,2,15000,5.55
3816,3063,7,330,13.23
3816,979,7,110,8.84
3816,1866,5,180,12.06
3816,2837,9,18750,18.07
3817,5620,7,150,9.99
3817,3032,5,560,17.59
3817,1643,1,220,4.61
3818,3090,8,9000,17.3
3818,2171,9,1100,16.09
3818,3855,9,5500,13.52
3818,3620,3,2600,12.76
3818,4889,2,600,16.15
3819,6129,4,600,14.42
3819,6193,8,120,9.86
3819,2370,1,82500,4.96
3820,4403,6,1800,19.55
3820,3981,3,530,2.97
3820,1858,2,120,16.26
3820,1559,1,250,4.89
3820,1896,1,1100,18.02
3820,1605,1,195,6.59
3821,3221,1,65,14.89
3821,4024,8,28000,16.82
3821,3095,3,1950,6.54
3821,2322,9,117000,10.68
3821,3891,5,9600,13.42
3821,2880,8,5999,0.61
3822,4319,8,3500,15.3
3822,3339,6,1760,8.34
3822,870,5,1999,15.02
3822,3990,2,59500,4.98
3823,281,3,195,18.87
3823,1715,9,122000,11.62
3823,3427,9,4160,3.67
3823,3052,6,260,7.96
3823,2690,10,65000,10.52
3823,3837,3,5250,5.35
3823,6180,8,185,14.61
3824,5983,4,400,17.86
3824,3246,2,9750,12.56
3824,1616,8,360,3.69
3824,5934,2,520,19.44
3824,4908,7,300,6.68
3825,4402,9,1620,13.91
3825,2211,10,1200,7.2
3825,4159,10,4500,4.18
3825,5634,5,7700,5.42
