product_id,from_branch_id,to_branch_id,quantity,movement_date,reason
5271,7,1,10,2025-06-14 12:55:00,Demand shift
4721,1,2,2,2025-01-29 11:07:00,Overstock redistribution
4807,4,6,1,2025-02-06 20:38:00,Overstock redistribution
916,8,10,5,2025-05-13 09:11:00,Inter-branch transfer
50,10,9,5,2025-09-21 09:51:00,Emergency restock
610,7,5,2,2025-08-21 21:27:00,Stock balancing
573,1,9,2,2025-03-07 20:31:00,Demand shift
3077,2,7,3,2025-06-17 20:29:00,Stock balancing
1199,1,7,8,2025-06-01 05:50:00,Overstock redistribution
4863,11,7,3,2025-10-13 02:45:00,Demand shift
4079,3,4,6,2025-03-12 11:26:00,Overstock redistribution
4268,4,7,1,2025-11-03 03:41:00,Demand shift
5522,10,8,2,2025-07-29 05:39:00,Stock balancing
5252,6,3,3,2025-09-02 16:04:00,Emergency restock
4852,7,2,3,2025-09-15 16:31:00,Stock balancing
427,11,6,8,2025-05-26 03:25:00,Emergency restock
1274,10,11,9,2025-02-27 16:29:00,Inter-branch transfer
3263,3,2,4,2025-05-22 06:21:00,Inter-branch transfer
2716,7,3,5,2025-08-01 10:02:00,Demand shift
3997,12,6,3,2025-07-26 12:53:00,Inter-branch transfer
5389,8,4,3,2025-07-21 13:07:00,Stock balancing
1327,11,2,5,2025-03-24 09:55:00,Inter-branch transfer
4467,1,7,9,2025-09-03 06:00:00,Emergency restock
6183,5,11,2,2025-10-04 10:51:00,Demand shift
5133,5,12,1,2025-05-14 02:25:00,Stock balancing
1330,2,5,6,2025-07-08 12:28:00,Stock balancing
364,1,11,1,2025-07-25 21:58:00,Inter-branch transfer
2677,4,3,3,2025-01-19 22:12:00,Demand shift
5716,2,10,2,2025-03-27 20:38:00,Overstock redistribution
1259,1,9,4,2025-12-13 20:51:00,Demand shift
5046,3,7,10,2025-02-21 01:13:00,Emergency restock
3793,1,4,9,2025-11-05 13:29:00,Emergency restock
1504,4,8,3,2025-05-26 03:13:00,Inter-branch transfer
1475,1,5,2,2025-10-19 04:22:00,Demand shift
555,9,3,5,2025-03-15 07:12:00,Emergency restock
1039,10,9,9,2025-08-14 22:34:00,Demand shift
406,7,1,6,2025-06-21 22:52:00,Stock balancing
5045,11,6,7,2025-05-22 09:04:00,Inter-branch transfer
6253,10,12,3,2025-12-09 18:26:00,Inter-branch transfer
5888,12,8,9,2025-02-19 19:56:00,Emergency restock
4983,1,8,5,2025-05-16 19:44:00,Overstock redistribution
2394,2,8,1,2025-10-24 15:56:00,Overstock redistribution
1670,8,5,4,2025-07-05 17:46:00,Inter-branch transfer
3415,9,4,1,2025-03-02 04:52:00,Overstock redistribution
1038,1,8,2,2025-07-07 15:31:00,Demand shift
2411,10,12,4,2025-01-17 05:36:00,Emergency restock
4663,3,1,5,2025-09-09 06:35:00,Stock balancing
5488,9,12,3,2025-10-31 05:06:00,Demand shift
4832,3,7,8,2025-08-27 13:32:00,Stock balancing
527,7,1,4,2025-06-10 17:40:00,Emergency restock
4053,7,12,5,2025-10-11 07:41:00,Emergency restock
4267,7,12,6,2025-03-21 16:44:00,Emergency restock
4826,5,12,7,2025-04-29 06:34:00,Demand shift
1270,12,8,5,2025-10-21 00:30:00,Stock balancing
968,8,6,8,2025-06-09 17:44:00,Demand shift
1803,6,3,6,2025-05-10 12:28:00,Stock balancing
2846,7,1,2,2025-05-03 23:19:00,Inter-branch transfer
5980,7,10,7,2025-10-12 14:08:00,Overstock redistribution
3466,11,12,3,2025-07-25 15:06:00,Emergency restock
3409,9,1,1,2025-10-02 23:32:00,Inter-branch transfer
5656,4,7,1,2025-12-10 10:18:00,Stock balancing
2397,6,1,9,2025-10-24 11:43:00,Stock balancing
949,12,4,10,2025-12-31 18:18:00,Emergency restock
2314,7,4,9,2025-04-05 14:45:00,Stock balancing
4768,2,7,2,2025-12-19 06:56:00,Emergency restock
4925,4,12,1,2025-06-03 21:46:00,Stock balancing
5079,9,8,10,2025-12-07 13:13:00,Overstock redistribution
1806,7,9,9,2025-05-23 18:09:00,Inter-branch transfer
6196,5,11,3,2025-03-17 07:53:00,Overstock redistribution
1636,1,8,7,2025-01-27 18:22:00,Emergency restock
505,6,4,6,2025-11-27 03:58:00,Stock balancing
4785,4,3,10,2025-12-07 19:13:00,Demand shift
2147,3,11,6,2025-01-04 00:10:00,Stock balancing
4370,6,4,1,2025-09-23 04:50:00,Demand shift
1769,1,8,6,2025-07-01 18:45:00,Inter-branch transfer
6211,12,5,4,2025-07-25 02:24:00,Emergency restock
601,6,5,7,2025-01-18 15:18:00,Stock balancing
2473,11,6,3,2025-11-19 06:21:00,Demand shift
95,5,6,4,2025-04-01 10:07:00,Demand shift
5162,10,1,3,2025-01-22 22:02:00,Overstock redistribution
4649,12,6,9,2025-03-10 05:03:00,Emergency restock
1488,4,8,1,2025-02-12 08:37:00,Inter-branch transfer
4670,11,3,6,2025-12-10 09:56:00,Demand shift
4300,6,3,2,2025-03-12 20:56:00,Overstock redistribution
1298,1,10,2,2025-05-19 14:16:00,Inter-branch transfer
5234,11,7,4,2025-11-17 23:02:00,Overstock redistribution
1753,10,11,2,2025-01-20 04:51:00,Stock balancing
955,8,12,4,2025-10-21 21:17:00,Inter-branch transfer
3164,8,12,9,2025-09-05 23:27:00,Emergency restock
2833,1,10,1,2025-07-25 20:49:00,Demand shift
3521,1,2,9,2025-10-20 01:13:00,Inter-branch transfer
3624,2,5,7,2025-05-25 02:44:00,Emergency restock
5779,2,1,4,2025-11-17 05:57:00,Stock balancing
3935,4,9,1,2025-11-10 19:27:00,Inter-branch transfer
1165,8,1,7,2025-08-15 15:44:00,Inter-branch transfer
50,10,3,5,2025-02-03 01:37:00,Inter-branch transfer
2849,10,11,6,2025-12-03 13:11:00,Emergency restock
2389,2,11,5,2025-03-14 15:42:00,Demand shift
1088,9,10,8,2025-06-26 21:49:00,Overstock redistribution
2064,11,9,2,2025-03-14 09:32:00,Overstock redistribution
3903,10,11,6,2025-12-27 05:27:00,Stock balancing
4818,3,4,6,2025-07-27 10:06:00,Emergency restock
1529,3,7,8,2025-10-17 05:52:00,Stock balancing
3349,6,10,5,2025-07-16 03:30:00,Inter-branch transfer
2849,6,12,9,2025-06-21 12:14:00,Overstock redistribution
3798,10,2,3,2025-01-01 03:52:00,Emergency restock
6223,2,5,2,2025-04-10 07:10:00,Demand shift
5901,10,5,9,2025-12-27 11:17:00,Inter-branch transfer
3924,10,6,7,2025-10-12 17:54:00,Emergency restock
3100,10,7,4,2025-09-11 08:49:00,Demand shift
3226,12,5,7,2025-06-10 20:07:00,Stock balancing
1913,8,4,9,2025-09-06 05:29:00,Stock balancing
3700,7,6,3,2025-02-08 07:31:00,Stock balancing
5240,11,5,10,2025-10-12 22:44:00,Demand shift
1246,11,1,2,2025-04-26 11:55:00,Stock balancing
1209,10,7,4,2025-03-25 18:11:00,Emergency restock
3858,7,5,3,2025-11-28 06:06:00,Demand shift
5936,2,4,4,2025-07-06 12:00:00,Stock balancing
1226,1,9,4,2025-04-11 22:35:00,Inter-branch transfer
262,7,3,6,2025-12-25 07:21:00,Stock balancing
4428,5,6,4,2025-12-18 19:06:00,Overstock redistribution
3040,1,7,7,2025-09-15 08:31:00,Overstock redistribution
2334,6,3,6,2025-01-31 17:09:00,Overstock redistribution
5133,10,2,10,2025-07-16 13:12:00,Overstock redistribution
884,10,2,7,2025-10-05 14:33:00,Inter-branch transfer
3432,3,6,1,2025-04-27 21:30:00,Emergency restock
2985,1,3,7,2025-11-06 07:48:00,Emergency restock
2287,2,12,10,2025-11-10 00:46:00,Emergency restock
2431,9,2,1,2025-03-03 11:57:00,Overstock redistribution
108,10,5,7,2025-05-18 19:07:00,Emergency restock
5201,7,5,10,2025-11-28 23:16:00,Inter-branch transfer
2181,11,7,2,2025-06-09 07:34:00,Stock balancing
229,7,4,7,2025-11-04 23:03:00,Stock balancing
4943,6,1,3,2025-11-03 21:58:00,Stock balancing
5356,3,9,2,2025-05-20 04:30:00,Inter-branch transfer
5749,7,3,8,2025-09-05 06:10:00,Overstock redistribution
2379,9,2,10,2025-03-04 12:15:00,Inter-branch transfer
3146,8,5,2,2025-06-11 05:16:00,Stock balancing
3732,1,9,6,2025-03-17 22:35:00,Emergency restock
1632,9,1,3,2025-09-13 20:50:00,Demand shift
1930,4,3,9,2025-05-08 13:29:00,Demand shift
6137,4,6,9,2025-02-11 19:48:00,Inter-branch transfer
5465,12,7,3,2025-02-04 00:12:00,Inter-branch transfer
4906,3,11,8,2025-12-26 03:41:00,Demand shift
5884,2,9,10,2025-07-16 20:03:00,Emergency restock
2888,6,11,4,2025-03-11 11:20:00,Demand shift
6231,2,10,2,2025-05-01 15:11:00,Emergency restock
1399,1,10,10,2025-05-29 10:34:00,Demand shift
3500,3,7,7,2025-08-28 15:26:00,Inter-branch transfer
3452,6,12,2,2025-01-30 01:12:00,Emergency restock
2292,2,12,8,2025-11-05 20:52:00,Stock balancing
3871,9,8,9,2025-02-15 01:07:00,Overstock redistribution
1247,12,7,5,2025-07-29 22:23:00,Overstock redistribution
5771,11,10,5,2025-10-13 09:24:00,Emergency restock
2533,12,2,8,2025-05-16 16:34:00,Emergency restock
5380,3,4,7,2025-02-24 18:51:00,Overstock redistribution
660,9,11,7,2025-12-27 23:41:00,Demand shift
1455,6,9,3,2025-09-05 11:05:00,Inter-branch transfer
2105,7,10,6,2025-06-14 04:59:00,Overstock redistribution
4872,12,4,4,2025-09-12 07:39:00,Inter-branch transfer
2468,5,10,4,2025-12-28 22:30:00,Inter-branch transfer
1021,8,3,5,2025-05-19 06:53:00,Demand shift
253,8,5,4,2025-09-28 07:04:00,Stock balancing
4224,5,1,9,2025-04-27 17:07:00,Overstock redistribution
4611,7,1,7,2025-02-28 15:18:00,Emergency restock
2162,5,12,3,2025-09-19 19:50:00,Overstock redistribution
5075,7,6,10,2025-04-03 23:52:00,Overstock redistribution
5434,5,10,10,2025-06-20 04:00:00,Stock balancing
4841,8,7,1,2025-12-01 17:24:00,Stock balancing
1985,6,12,5,2025-08-12 18:25:00,Demand shift
2806,4,12,2,2025-08-03 12:51:00,Emergency restock
5871,3,6,2,2025-12-03 14:18:00,Overstock redistribution
2505,5,3,1,2025-05-14 00:18:00,Stock balancing
5458,10,9,3,2025-10-01 05:05:00,Inter-branch transfer
3233,4,7,4,2025-02-25 09:54:00,Inter-branch transfer
4894,9,8,6,2025-12-04 09:17:00,Stock balancing
3255,11,7,7,2025-07-17 16:12:00,Overstock redistribution
2132,6,4,3,2025-07-03 01:54:00,Overstock redistribution
1442,10,4,6,2025-10-24 12:18:00,Stock balancing
1312,12,6,8,2025-08-03 22:34:00,Overstock redistribution
959,8,10,7,2025-07-05 17:00:00,Emergency restock
746,5,3,5,2025-04-24 10:22:00,Overstock redistribution
3382,8,1,5,2025-07-22 05:42:00,Overstock redistribution
6170,4,7,5,2025-05-12 09:58:00,Emergency restock
5855,8,1,3,2025-08-20 09:31:00,Overstock redistribution
1896,11,8,1,2025-05-04 07:13:00,Inter-branch transfer
5142,1,9,4,2025-08-19 00:19:00,Overstock redistribution
196,3,12,7,2025-10-23 21:30:00,Stock balancing
1659,4,7,4,2025-04-04 20:49:00,Inter-branch transfer
3806,6,11,3,2025-08-23 04:41:00,Inter-branch transfer
4182,10,1,1,2025-04-01 23:13:00,Inter-branch transfer
4867,3,7,1,2025-09-20 20:51:00,Emergency restock
253,1,2,1,2025-06-11 02:15:00,Emergency restock
2492,8,1,3,2025-10-23 00:33:00,Stock balancing
5348,10,3,2,2025-11-08 00:58:00,Inter-branch transfer
3528,6,5,7,2025-04-23 16:50:00,Inter-branch transfer
3210,9,8,7,2025-01-27 19:50:00,Demand shift
1070,12,1,6,2025-01-24 08:19:00,Emergency restock
3176,3,12,5,2025-08-01 05:42:00,Demand shift
4040,11,9,4,2025-06-10 23:23:00,Stock balancing
5242,4,3,9,2025-12-30 01:50:00,Inter-branch transfer
6277,1,10,3,2025-06-16 07:08:00,Overstock redistribution
277,8,11,3,2025-01-12 09:21:00,Stock balancing
5226,3,4,2,2025-08-22 21:26:00,Demand shift
1665,6,1,5,2025-01-03 11:30:00,Overstock redistribution
1130,12,11,6,2025-04-03 05:10:00,Emergency restock
108,12,9,4,2025-08-23 06:46:00,Inter-branch transfer
3982,9,3,5,2025-12-19 12:37:00,Inter-branch transfer
726,9,3,1,2025-04-10 19:47:00,Demand shift
2052,7,3,4,2025-05-26 19:05:00,Inter-branch transfer
4270,4,2,4,2025-05-08 10:18:00,Emergency restock
1719,6,4,8,2025-08-19 22:19:00,Overstock redistribution
3856,10,1,2,2025-07-14 05:29:00,Emergency restock
204,9,3,7,2025-09-12 04:07:00,Demand shift
5919,10,8,4,2025-04-24 23:23:00,Overstock redistribution
2284,6,1,6,2025-03-14 03:27:00,Inter-branch transfer
4437,12,4,4,2025-02-02 07:01:00,Inter-branch transfer
4276,1,9,8,2025-11-12 12:36:00,Emergency restock
2275,3,8,7,2025-01-30 10:55:00,Overstock redistribution
4993,3,4,9,2025-08-18 16:35:00,Stock balancing
4799,7,2,2,2025-01-15 03:22:00,Demand shift
3176,9,4,10,2025-04-08 15:05:00,Demand shift
5746,2,1,10,2025-06-09 06:25:00,Overstock redistribution
2953,7,3,9,2025-01-22 20:07:00,Emergency restock
2807,12,6,6,2025-04-30 08:49:00,Overstock redistribution
1115,11,6,3,2025-12-31 12:14:00,Emergency restock
1537,2,8,4,2025-05-19 22:16:00,Inter-branch transfer
5140,7,9,7,2025-02-18 13:01:00,Demand shift
34,10,9,5,2025-05-28 05:08:00,Stock balancing
2655,12,1,10,2025-07-29 09:29:00,Stock balancing
2294,5,1,7,2025-09-12 07:57:00,Stock balancing
1150,3,5,2,2025-05-18 20:00:00,Emergency restock
854,8,7,2,2025-10-17 22:08:00,Stock balancing
2335,9,4,5,2025-08-01 13:03:00,Inter-branch transfer
2821,8,2,8,2025-11-23 13:13:00,Overstock redistribution
5919,12,5,8,2025-10-01 10:04:00,Overstock redistribution
1521,4,2,4,2025-01-20 03:03:00,Stock balancing
1337,12,5,2,2025-01-31 06:26:00,Emergency restock
5872,7,4,6,2025-07-21 23:46:00,Inter-branch transfer
5515,9,1,10,2025-06-01 18:17:00,Stock balancing
574,12,1,10,2025-03-12 17:01:00,Stock balancing
2237,12,9,9,2025-10-06 22:49:00,Demand shift
971,2,7,1,2025-10-14 22:32:00,Demand shift
4519,2,9,5,2025-03-17 02:20:00,Emergency restock
4420,7,8,8,2025-10-20 00:44:00,Emergency restock
3740,11,9,10,2025-04-28 01:32:00,Stock balancing
4199,11,12,9,2025-04-20 01:19:00,Emergency restock
5785,9,7,8,2025-12-22 19:27:00,Demand shift
5160,2,4,6,2025-08-04 16:52:00,Stock balancing
5304,10,12,10,2025-04-14 02:27:00,Emergency restock
3851,2,10,6,2025-09-30 00:39:00,Inter-branch transfer
74,2,7,4,2025-08-12 06:24:00,Stock balancing
3357,8,5,7,2025-11-10 22:35:00,Stock balancing
1562,8,4,9,2025-12-08 07:48:00,Overstock redistribution
4249,11,6,8,2025-10-04 02:09:00,Demand shift
6093,11,1,8,2025-03-01 16:16:00,Emergency restock
1579,12,11,2,2025-02-01 02:06:00,Stock balancing
2637,1,11,3,2025-07-22 05:55:00,Emergency restock
3862,11,5,3,2025-12-30 21:28:00,Demand shift
1761,11,9,10,2025-10-28 19:56:00,Inter-branch transfer
3471,10,12,10,2025-05-25 05:59:00,Overstock redistribution
3530,3,10,8,2025-06-02 19:46:00,Emergency restock
4863,9,8,4,2025-04-24 18:59:00,Overstock redistribution
4285,7,11,1,2025-11-26 13:03:00,Inter-branch transfer
2615,4,3,1,2025-10-02 00:19:00,Emergency restock
3036,6,10,3,2025-11-02 23:40:00,Stock balancing
2724,4,7,4,2025-02-28 07:27:00,Overstock redistribution
2379,8,10,8,2025-03-13 08:31:00,Emergency restock
2102,4,2,5,2025-03-30 23:53:00,Demand shift
969,9,4,1,2025-03-08 09:58:00,Stock balancing
3095,4,12,8,2025-05-05 12:30:00,Overstock redistribution
403,10,6,4,2025-04-17 08:17:00,Stock balancing
137,10,3,4,2025-09-10 05:35:00,Emergency restock
1217,10,9,3,2025-01-04 08:57:00,Stock balancing
5101,8,1,7,2025-11-25 18:52:00,Inter-branch transfer
3863,3,5,3,2025-12-14 11:11:00,Stock balancing
1508,8,9,9,2025-05-29 09:11:00,Emergency restock
578,11,2,2,2025-07-18 22:21:00,Demand shift
3586,5,1,4,2025-08-20 04:04:00,Emergency restock
5333,4,8,5,2025-05-10 15:27:00,Overstock redistribution
518,8,9,6,2025-03-12 16:06:00,Stock balancing
2223,1,4,4,2025-08-29 08:52:00,Inter-branch transfer
4615,9,1,1,2025-11-07 01:14:00,Stock balancing
463,4,11,8,2025-05-12 14:34:00,Stock balancing
674,10,2,1,2025-08-21 04:49:00,Stock balancing
5703,9,2,1,2025-06-22 16:55:00,Emergency restock
3563,11,4,4,2025-10-12 04:21:00,Stock balancing
5480,9,2,9,2025-10-10 17:36:00,Overstock redistribution
4176,5,9,4,2025-04-20 05:09:00,Overstock redistribution
517,6,12,7,2025-06-05 17:04:00,Emergency restock
368,12,7,2,2025-12-01 18:52:00,Overstock redistribution
2111,11,2,2,2025-10-21 01:24:00,Stock balancing
2450,10,8,1,2025-03-24 09:05:00,Stock balancing
4317,8,6,6,2025-05-16 13:27:00,Emergency restock
1964,3,11,9,2025-11-06 00:52:00,Overstock redistribution
3478,2,8,9,2025-09-06 03:52:00,Stock balancing
1091,9,7,2,2025-05-11 06:47:00,Demand shift
3428,2,12,6,2025-02-05 05:38:00,Demand shift
5007,6,3,1,2025-03-24 08:22:00,Stock balancing
2237,11,4,5,2025-01-22 03:48:00,Stock balancing
5002,11,4,6,2025-06-28 23:01:00,Overstock redistribution
5151,3,12,4,2025-07-19 15:52:00,Overstock redistribution
509,12,8,7,2025-08-05 09:45:00,Overstock redistribution
3987,6,7,10,2025-05-15 13:36:00,Stock balancing
6023,9,3,7,2025-09-18 09:13:00,Emergency restock
5682,1,2,1,2025-05-05 12:26:00,Inter-branch transfer
1198,8,10,4,2025-10-17 13:01:00,Demand shift
3666,7,3,5,2025-01-06 02:57:00,Demand shift
3353,3,9,2,2025-04-09 07:04:00,Stock balancing
1130,11,7,5,2025-07-24 03:53:00,Emergency restock
1474,9,10,2,2025-11-10 18:09:00,Inter-branch transfer
897,11,12,6,2025-11-23 03:10:00,Overstock redistribution
6007,7,10,1,2025-07-18 20:01:00,Demand shift
3955,8,12,8,2025-02-22 17:28:00,Stock balancing
5773,7,8,7,2025-02-11 17:01:00,Demand shift
1776,3,4,3,2025-02-13 09:06:00,Demand shift
5236,2,1,8,2025-11-18 22:26:00,Stock balancing
4978,12,3,1,2025-01-13 22:04:00,Overstock redistribution
276,6,2,6,2025-08-20 04:27:00,Demand shift
2438,8,3,8,2025-09-19 21:50:00,Stock balancing
5823,4,12,7,2025-07-01 17:34:00,Emergency restock
1498,10,7,5,2025-04-26 19:59:00,Inter-branch transfer
6115,1,11,4,2025-12-06 11:43:00,Inter-branch transfer
4075,3,1,4,2025-07-11 04:24:00,Emergency restock
802,3,8,1,2025-05-02 11:55:00,Overstock redistribution
2617,3,2,9,2025-09-09 15:37:00,Inter-branch transfer
4602,6,7,9,2025-12-17 04:18:00,Inter-branch transfer
2218,10,4,2,2025-05-01 17:14:00,Overstock redistribution
1029,12,3,6,2025-02-13 12:21:00,Overstock redistribution
3699,1,3,5,2025-09-15 03:04:00,Stock balancing
81,8,12,2,2025-03-27 09:45:00,Emergency restock
4941,10,8,3,2025-05-30 04:14:00,Demand shift
3079,3,7,4,2025-08-02 09:51:00,Emergency restock
920,8,3,2,2025-04-07 11:36:00,Demand shift
5456,2,4,3,2025-09-01 06:41:00,Demand shift
2110,6,5,5,2025-05-03 08:56:00,Overstock redistribution
5216,9,11,10,2025-07-14 20:09:00,Demand shift
5333,12,1,1,2025-07-20 17:21:00,Inter-branch transfer
3134,6,5,2,2025-12-03 12:12:00,Overstock redistribution
5737,10,7,9,2025-12-28 12:59:00,Overstock redistribution
691,6,11,6,2025-08-07 04:45:00,Inter-branch transfer
3126,8,9,1,2025-09-08 18:40:00,Inter-branch transfer
5694,1,10,7,2025-07-29 17:28:00,Inter-branch transfer
4229,5,7,9,2025-04-04 18:37:00,Inter-branch transfer
3606,8,2,10,2025-04-14 21:50:00,Stock balancing
807,8,9,10,2025-03-15 03:43:00,Stock balancing
3852,7,6,4,2025-05-26 10:49:00,Inter-branch transfer
2274,5,7,9,2025-10-05 21:07:00,Inter-branch transfer
297,12,8,3,2025-09-20 18:18:00,Overstock redistribution
1467,8,2,4,2025-08-16 04:21:00,Overstock redistribution
1063,2,5,2,2025-03-31 12:18:00,Inter-branch transfer
2600,10,11,1,2025-06-25 06:35:00,Stock balancing
5358,6,8,4,2025-06-15 07:29:00,Overstock redistribution
3260,10,3,8,2025-01-02 14:07:00,Emergency restock
1944,3,9,8,2025-09-11 13:26:00,Demand shift
3579,3,10,4,2025-01-25 09:52:00,Overstock redistribution
533,5,2,1,2025-04-17 11:28:00,Stock balancing
5957,4,3,10,2025-04-25 11:31:00,Demand shift
2807,6,8,8,2025-11-26 13:45:00,Demand shift
1975,10,9,10,2025-10-18 20:27:00,Overstock redistribution
167,5,7,3,2025-09-21 15:00:00,Inter-branch transfer
1690,9,11,4,2025-12-03 17:06:00,Demand shift
5186,5,7,2,2025-12-01 10:28:00,Emergency restock
5837,8,12,1,2025-08-26 16:18:00,Demand shift
5069,2,3,7,2025-07-05 04:00:00,Inter-branch transfer
3536,4,10,2,2025-08-27 09:12:00,Emergency restock
642,10,3,2,2025-07-18 10:41:00,Emergency restock
4541,9,10,7,2025-11-08 00:39:00,Stock balancing
5472,8,2,5,2025-07-08 19:52:00,Stock balancing
338,2,1,1,2025-09-02 14:58:00,Demand shift
5272,9,8,5,2025-07-03 19:22:00,Overstock redistribution
1871,6,5,6,2025-02-03 07:57:00,Inter-branch transfer
3549,5,2,2,2025-11-30 23:47:00,Inter-branch transfer
63,12,8,4,2025-10-03 23:37:00,Emergency restock
199,5,7,5,2025-07-24 17:41:00,Overstock redistribution
4898,5,4,6,2025-07-16 19:29:00,Overstock redistribution
529,11,4,1,2025-06-01 22:55:00,Overstock redistribution
3050,1,6,1,2025-01-08 13:47:00,Inter-branch transfer
4937,10,7,6,2025-09-06 18:32:00,Overstock redistribution
3306,2,12,1,2025-11-28 17:44:00,Overstock redistribution
1581,4,8,7,2025-07-22 02:33:00,Inter-branch transfer
4413,10,2,3,2025-10-25 10:10:00,Emergency restock
4668,6,2,4,2025-12-12 10:32:00,Emergency restock
5995,2,3,1,2025-03-22 01:36:00,Inter-branch transfer
5803,2,5,5,2025-11-05 22:24:00,Emergency restock
3368,2,3,5,2025-04-03 01:37:00,Emergency restock
5164,3,9,4,2025-02-27 03:07:00,Stock balancing
3930,6,1,4,2025-12-13 18:35:00,Overstock redistribution
27,11,6,1,2025-04-06 22:22:00,Inter-branch transfer
255,11,9,3,2025-05-25 00:01:00,Inter-branch transfer
753,12,4,6,2025-03-29 18:00:00,Demand shift
4856,10,3,1,2025-02-23 02:24:00,Demand shift
1089,10,11,10,2025-07-10 12:23:00,Demand shift
5563,8,12,9,2025-10-06 19:26:00,Emergency restock
3389,12,10,9,2025-12-01 05:34:00,Overstock redistribution
4531,4,5,10,2025-12-27 02:07:00,Emergency restock
173,11,3,9,2025-04-07 02:12:00,Overstock redistribution
1458,1,6,5,2025-01-14 10:00:00,Stock balancing
2945,8,9,1,2025-01-06 08:24:00,Overstock redistribution
1884,6,11,8,2025-05-30 15:03:00,Emergency restock
1119,5,4,1,2025-04-21 12:18:00,Inter-branch transfer
994,6,4,3,2025-07-05 08:35:00,Demand shift
199,11,4,5,2025-03-15 22:52:00,Overstock redistribution
3093,8,12,10,2025-01-17 23:20:00,Overstock redistribution
3716,2,6,9,2025-11-03 08:25:00,Emergency restock
6283,4,5,5,2025-07-18 14:59:00,Emergency restock
5873,9,7,9,2025-05-06 19:03:00,Emergency restock
2935,7,4,2,2025-02-02 16:21:00,Stock balancing
783,2,7,10,2025-12-13 12:04:00,Demand shift
333,8,5,10,2025-11-05 21:29:00,Inter-branch transfer
4795,5,7,10,2025-11-08 22:51:00,Stock balancing
4570,2,5,6,2025-05-15 01:27:00,Inter-branch transfer
6142,1,7,9,2025-05-06 15:33:00,Stock balancing
808,7,9,3,2025-02-19 19:33:00,Overstock redistribution
3244,12,9,1,2025-12-15 10:19:00,Stock balancing
5465,6,12,7,2025-12-04 02:08:00,Stock balancing
1280,1,10,4,2025-09-06 06:45:00,Overstock redistribution
3689,12,3,10,2025-01-25 07:35:00,Emergency restock
856,5,12,1,2025-02-02 22:58:00,Emergency restock
3418,9,7,9,2025-04-11 16:50:00,Emergency restock
6094,1,4,1,2025-11-21 16:09:00,Inter-branch transfer
2855,7,2,4,2025-03-12 12:11:00,Inter-branch transfer
2011,10,6,5,2025-03-17 15:50:00,Inter-branch transfer
4396,5,2,7,2025-12-05 12:14:00,Stock balancing
892,11,7,4,2025-02-20 11:04:00,Emergency restock
3855,2,6,2,2025-03-08 11:06:00,Demand shift
6203,6,1,1,2025-10-15 16:50:00,Inter-branch transfer
859,5,11,8,2025-04-23 10:14:00,Emergency restock
1098,2,10,7,2025-07-02 00:09:00,Emergency restock
5398,9,8,4,2025-04-22 07:41:00,Demand shift
668,5,12,7,2025-06-16 05:33:00,Emergency restock
3901,2,4,1,2025-06-05 12:10:00,Emergency restock
1719,3,8,2,2025-04-23 18:56:00,Stock balancing
5854,5,4,10,2025-06-17 01:01:00,Stock balancing
5276,9,10,9,2025-11-13 16:52:00,Inter-branch transfer
5681,1,2,6,2025-02-10 04:10:00,Demand shift
1021,1,9,3,2025-07-17 11:22:00,Demand shift
730,12,10,7,2025-09-22 09:00:00,Emergency restock
3657,6,7,2,2025-09-15 23:21:00,Stock balancing
4683,6,12,9,2025-02-05 10:33:00,Overstock redistribution
5131,11,9,3,2025-07-28 01:49:00,Emergency restock
2145,10,6,3,2025-12-04 04:41:00,Overstock redistribution
2129,12,9,4,2025-07-10 18:43:00,Inter-branch transfer
3434,1,2,8,2025-02-26 08:46:00,Inter-branch transfer
340,1,11,5,2025-10-19 22:59:00,Emergency restock
70,8,2,8,2025-11-02 21:58:00,Overstock redistribution
1258,9,4,4,2025-04-11 06:50:00,Stock balancing
3607,3,5,3,2025-12-19 06:11:00,Overstock redistribution
1495,1,2,7,2025-03-15 09:22:00,Inter-branch transfer
5828,12,10,1,2025-03-23 09:27:00,Inter-branch transfer
1547,10,1,4,2025-05-19 11:43:00,Demand shift
5031,12,7,2,2025-06-01 00:01:00,Overstock redistribution
1598,4,5,2,2025-02-25 19:31:00,Demand shift
269,3,11,5,2025-11-06 11:09:00,Inter-branch transfer
984,7,11,4,2025-09-20 19:44:00,Emergency restock
4882,11,1,3,2025-05-27 02:41:00,Overstock redistribution
3210,2,5,7,2025-12-12 17:54:00,Inter-branch transfer
2227,10,4,9,2025-04-12 04:07:00,Demand shift
3416,7,12,8,2025-07-17 02:11:00,Emergency restock
3341,1,8,7,2025-09-03 19:04:00,Stock balancing
5678,1,11,8,2025-01-30 22:07:00,Stock balancing
3044,2,9,6,2025-12-10 17:19:00,Stock balancing
3386,2,12,7,2025-06-26 23:15:00,Stock balancing
3808,12,10,7,2025-10-27 00:41:00,Inter-branch transfer
1600,6,4,2,2025-08-18 03:31:00,Emergency restock
871,4,6,1,2025-04-02 06:56:00,Emergency restock
2151,3,11,1,2025-04-25 12:22:00,Demand shift
5594,4,6,4,2025-01-13 10:07:00,Overstock redistribution
4949,6,7,1,2025-01-23 02:46:00,Overstock redistribution
2815,2,8,7,2025-11-24 01:36:00,Emergency restock
