po_id,product_id,quantity,cost_price
2231,953,249,26.19
599,4798,160,1797.55
1920,3454,274,2920.75
2608,4255,237,1421.06
2402,5735,246,1205.38
1498,5759,238,716.29
1627,3333,228,4320.36
2381,1495,89,77.86
765,5910,245,447.36
511,5154,196,138419.8
1992,3780,190,4031.21
2658,5746,143,266.75
703,2773,160,83767.18
1778,4537,73,881.6
2774,1393,81,473.44
1897,142,131,230.88
101,3204,165,2257.39
860,1899,246,353.29
2211,2613,20,62481.64
1905,1265,30,138.77
1458,5024,213,35028.59
454,1878,120,340.28
2536,3838,218,4595.69
1437,1144,123,81.72
1220,4354,284,5628.74
1906,930,51,89.55
2878,4898,104,851.64
2567,2089,31,934.78
1538,244,130,296.56
151,3617,230,1879.17
285,2890,54,280.14
1022,2618,273,56891.13
569,4327,33,3518.17
765,491,239,169.59
1434,2929,52,1757.48
1680,4511,279,1604.52
2554,145,180,259.96
2834,585,171,1782.42
309,4180,85,4549.89
2889,2183,120,88.82
2399,4978,71,5449.86
77,6224,236,291.77
266,3067,179,419.9
1775,2216,153,131.68
1269,5532,287,4376.31
57,4775,40,182.5
1945,6053,270,878.18
2111,6177,31,171.46
2465,4007,39,5249.19
1599,6148,173,78.15
1786,769,126,2975.89
2218,2895,114,4109.65
1714,5513,57,563.83
809,3030,64,253.88
2827,4644,167,177.76
2060,2232,265,202.46
764,4081,86,276.62
309,3175,163,2919.11
289,4131,270,2390.75
199,4304,100,1092.38
506,6110,94,461.61
524,2543,177,15955.43
1150,3569,258,1396.88
2146,3496,99,930.53
825,4942,180,976.59
826,958,230,195.78
1030,1043,104,66.02
2326,5698,77,1891.1
945,1280,198,25.82
2344,2567,152,867.14
2097,1589,25,234.94
1176,184,272,142.31
2361,696,276,3230.3
1866,3840,38,2304.52
1700,3726,48,1665.8
1406,44,79,127.98
1210,1813,105,195.71
1889,3983,67,147.55
695,2238,151,56.76
1536,3301,71,118.4
2685,4660,257,10.41
1092,67,264,130.41
2072,6027,210,315.19
1790,5244,89,27.09
559,1107,99,29.31
665,5175,122,636.08
2109,4173,56,2356.25
2375,3962,120,15474.91
198,5709,177,119.51
1512,3595,215,1791.65
1253,717,74,3175.66
2333,5658,116,120.45
2163,5329,235,5933.67
2710,5858,79,2464.1
892,3415,230,2119.0
1785,3368,150,937.58
1217,3483,32,878.84
2505,1140,95,18.53
1312,1060,282,87.33
218,1200,257,53.0
1196,3159,275,2600.11
2682,4411,281,2452.73
624,1260,73,36.28
708,1608,110,142.42
813,4406,97,2837.91
361,1557,194,507.3
786,3590,249,1210.25
1270,1756,245,212.1
1342,68,198,106.1
885,2690,105,49762.16
749,4221,280,3278.63
1879,801,243,344.5
234,453,199,89.43
2454,4854,72,120.28
1989,1373,94,154.62
2559,5139,205,9647.01
1373,3054,133,99.53
961,5360,91,1197.16
642,3067,73,437.43
1544,5676,24,4369.41
989,1861,70,194.37
428,2341,225,51829.53
2040,1644,160,348.23
1523,4830,279,298.08
2850,3607,59,2892.61
1456,5300,196,165.05
669,4761,44,628.79
2137,4086,106,384.82
2147,1124,293,30.41
1681,1605,39,132.08
1010,948,203,118.99
2394,560,115,59.03
1049,1528,61,339.37
1652,5254,144,42.62
1932,3532,204,2224.78
90,4207,184,2972.15
65,2240,203,126.03
2811,4627,136,37.96
996,2796,83,31888.01
1393,2965,170,2148.76
1352,4721,231,656.6
350,3786,142,3013.05
1948,2916,112,3828.78
1053,2539,38,96591.74
1322,308,175,45.56
1854,1757,270,80.23
2774,1167,124,48.1
1903,1226,164,47.87
902,2423,289,64292.27
1864,3621,59,2023.49
1275,4179,69,3324.27
208,2772,226,64751.69
2844,2978,268,2928.09
1071,529,77,25998.59
1419,3775,152,5037.61
1591,1952,27,136.8
985,4911,286,95.39
306,4365,273,2106.85
2595,3912,82,21778.58
2539,4876,90,983.13
2722,2502,199,17130.79
2724,4080,270,280.22
2951,3128,24,104.37
2728,3015,117,4603.4
1042,5558,39,46.19
524,960,109,198.77
2994,5597,278,103.59
132,5315,233,318.36
104,1545,93,148.4
1111,2175,242,678.22
593,2725,189,9165.14
2774,3798,257,5759.36
761,1759,126,41.96
585,4484,269,1722.86
2169,1899,105,343.28
2430,2910,264,1565.95
1951,3276,223,67.21
2336,3148,291,1474.46
614,945,229,155.5
2121,1357,255,50.06
1002,2311,45,25849.09
1261,4876,49,943.75
727,2323,79,7383.75
200,1493,173,85.01
1936,3949,232,7470.41
1134,4481,149,4356.93
1722,5956,145,6328.59
2169,679,243,2791.21
2350,1867,191,285.28
1067,1497,171,99.92
1906,2011,254,82.73
2710,4576,287,1503.61
2718,53,42,82.61
800,2767,194,49024.65
2060,2762,80,24647.92
570,5787,224,188.57
2553,4010,245,9425.29
1289,560,244,51.64
1668,339,130,81.42
320,290,122,658.97
1906,5307,53,124.41
2378,2013,71,52.28
868,5942,199,2436.31
2502,2262,179,198.17
1935,3721,216,2477.59
268,6277,204,376.93
2396,4366,125,3312.52
542,4481,42,4424.21
1530,5978,105,2553.64
1237,2573,216,26046.75
2546,482,226,95.99
2447,5381,95,392.05
1249,4032,290,6877.6
1045,2823,181,77672.07
2333,4558,251,1034.53
561,3393,282,924.33
2255,5456,117,81.42
2013,1051,248,48.06
2322,548,246,122.75
316,1522,156,56.01
2699,338,71,70.64
1467,3179,24,2079.24
949,5480,53,217.78
67,5617,190,72.65
2565,1892,109,942.93
1072,5989,47,1379.73
2169,4766,153,306.77
1381,6250,62,1190.27
1767,2000,178,56168.17
1589,1208,176,59.57
1735,3685,247,2583.43
1565,5368,124,3412.37
591,2738,142,361.47
1079,4870,223,229.19
31,378,39,223.56
2894,1498,163,183.06
2946,4718,83,1767.18
1915,529,263,23122.55
2332,5319,217,237.98
1411,937,20,187.88
2752,951,154,19.76
575,5397,222,805.79
2379,323,181,84.67
2957,3604,157,1938.71
2476,5003,139,669.94
2965,2523,97,73801.05
1641,4622,289,17.22
2487,335,27,83.91
1467,424,116,40.53
2050,5186,293,92.44
404,26,110,211.83
2151,4063,40,299.22
86,3770,239,3225.08
970,2011,42,87.49
1747,719,73,2571.07
2382,5071,38,13893.66
1640,1556,95,1072.9
176,5833,43,454.18
1141,2556,199,33586.72
2723,39,146,153.11
2571,238,20,141.09
2136,6085,22,149.96
491,5661,223,853.79
2586,1931,239,436.79
789,2814,24,36730.44
1803,3291,52,72.95
1416,4787,220,39.38
2453,1652,184,135.88
1805,1410,101,200.16
2408,5320,132,982.77
788,2811,250,19304.51
946,4174,217,254.28
1509,762,148,906.04
1816,4113,144,257.0
2453,1402,112,116.82
2966,4374,181,1668.16
2619,3394,63,1115.49
242,4062,29,250.26
151,5017,223,14225.78
2047,1290,183,65.32
2946,2847,194,38128.56
2227,167,31,107.73
347,4387,279,4790.95
1371,1063,78,67.78
359,5088,172,19272.13
719,3972,80,7693.02
2659,5804,136,99.38
116,2791,24,35997.64
2777,5072,38,19981.22
1026,1058,34,75.54
1077,5863,106,1890.2
2951,1270,62,104.52
1915,106,160,260.72
1593,1175,292,15.9
801,4189,179,1539.76
712,475,54,46.93
2983,564,151,405.85
1873,2150,243,892.49
422,6231,145,3677.84
2554,4797,296,1171.69
4,195,262,129.73
2592,2049,119,53.54
2906,2338,279,27638.12
1965,2419,66,26543.08
174,1272,287,91.27
1037,2622,258,22722.77
146,1806,48,470.54
923,1041,223,40.67
1333,73,60,261.22
2707,2820,129,47481.14
2142,1776,158,163.29
1423,607,132,1017.63
2027,5535,26,283.15
1124,3004,25,715.14
558,3056,162,440.09
866,3663,286,876.1
2335,569,71,289.59
1578,5259,124,46.49
1003,932,269,258.74
2979,3105,125,2109.14
2893,3112,147,2742.17
1425,1354,239,119.87
1592,2181,47,119.9
23,5877,69,8306.66
1468,5076,157,9444.52
1377,4770,25,107.1
2396,4168,75,1279.46
964,3985,248,283.47
492,2473,134,70326.9
2726,5872,298,5984.44
2224,1272,263,87.82
962,1371,58,54.2
1977,2689,35,45921.35
1265,6224,249,301.13
460,1209,118,114.73
401,1313,114,57.26
1238,5756,113,92.28
1320,718,64,3669.81
2772,5280,253,106.58
475,5485,279,91.21
2075,1730,96,5804.56
2367,5540,146,1051.53
95,3859,266,2142.94
1127,1078,135,52.58
2127,6,272,21.51
2289,5946,293,3115.99
1073,982,103,72.47
2239,4274,267,40.82
199,733,265,2439.05
820,992,238,89.51
542,3787,284,3863.8
2113,72,204,380.29
415,4998,104,3789.15
2108,3377,77,2691.69
2118,1969,73,28236.48
1882,181,257,90.34
1403,3637,96,4881.8
2353,4161,32,5980.63
2935,6235,220,2653.45
1534,3331,97,3402.11
910,2833,278,60260.98
277,1201,55,90.36
2797,6219,204,148.79
2742,6285,44,479.95
2148,3282,149,64.7
2665,5107,217,28547.52
2706,3697,32,5166.5
2949,1113,265,38.97
472,4607,172,1612.72
161,6254,208,1638.86
344,3038,266,241.39
169,5417,91,504.76
2663,4395,34,6478.18
2360,4336,237,1913.11
2389,62,259,169.03
2556,5159,263,18628.52
1434,5807,97,133.53
1665,618,147,2076.78
2071,2303,156,38331.24
405,2717,27,44167.82
587,873,99,744.27
294,1598,109,170.92
1635,3398,213,4463.99
2455,5896,47,4676.88
2263,5320,162,869.3
1572,3325,169,1961.52
1304,2011,64,82.96
2510,1869,214,268.1
1992,871,77,2106.06
211,466,162,238.44
1280,1351,155,175.08
1838,5351,255,3661.72
1442,1150,147,121.69
68,879,138,586.95
1695,6195,54,110.63
2690,3938,189,24555.03
595,6186,106,50.27
1559,3884,258,16095.88
2749,3491,160,12779.89
1634,2905,179,3226.7
1245,120,112,116.3
2789,4662,185,19.21
1015,6019,285,273.33
1505,3174,72,2319.91
972,3313,22,70.07
887,2216,185,129.97
2008,2876,23,1122.73
2719,4404,84,1831.78
2344,1181,208,40.53
999,2637,202,52502.71
1375,4091,46,281.33
2654,599,99,734.47
1231,2156,81,1628.21
2145,1861,188,182.5
1676,6020,165,249.4
622,932,177,284.79
334,2128,231,380.13
1987,3833,248,7348.16
2247,6110,86,415.05
2415,4360,274,3650.63
2812,2626,106,54316.7
2111,1611,118,132.51
2326,2736,206,1929.11
2861,1583,255,174.2
2276,3124,254,147.56
2918,6147,54,202.42
1333,1135,284,22.28
117,5358,300,516.86
2131,4148,271,1244.46
1457,601,81,1831.72
1401,3618,261,2189.2
1914,4547,228,919.6
2130,525,166,126.01
2809,4534,70,1537.85
191,4612,119,96.61
1812,1312,100,59.13
171,3537,256,2952.11
1611,754,106,2320.5
2176,1539,53,182.85
1984,3180,98,2907.9
2362,5845,186,655.86
1956,6153,164,147.33
1330,4938,118,983.08
2396,4600,178,1080.2
833,2436,280,54354.48
168,2280,225,685.63
2732,4896,137,209.61
18,6089,222,74.19
2914,2461,121,32280.39
859,359,125,84.36
3,5331,242,402.68
1109,3522,159,1809.71
677,2708,86,20919.54
1429,4157,168,438.84
2241,822,130,1685.48
956,5016,112,449.19
1976,3588,237,1372.05
825,4259,271,2383.87
979,614,50,2882.99
1510,3965,80,26431.07
407,4985,192,2301.54
896,5946,184,3304.99
2203,5622,195,184.29
978,2947,29,3810.25
1293,1262,179,108.05
1780,3644,277,2075.23
1167,2543,125,15020.29
499,2290,108,266.33
2902,1592,151,65.04
1335,3674,102,4755.07
2858,5116,21,31810.14
2403,3055,191,333.04
2031,946,255,257.71
22,6177,213,194.44
886,392,125,93.52
308,4068,39,403.75
2816,1178,232,117.96
2054,625,51,2756.2
1035,3443,102,2664.21
2989,3543,143,3091.39
51,3983,254,142.22
1096,5899,300,1165.76
536,782,297,2306.85
2892,4712,123,148.72
2822,1214,94,80.58
978,3600,99,2940.51
1867,2102,173,92.97
2616,5421,153,107.4
1220,4127,128,1424.75
629,1673,158,348.77
2382,5764,22,283.59
2739,1050,35,98.6
1198,4690,272,102.05
2814,551,263,117.65
1631,3891,133,6790.99
1252,5018,258,19039.25
1850,247,90,71.47
2496,4429,141,6181.08
1854,1466,114,473.13
1426,3083,227,3854.25
17,1689,49,72079.93
360,3852,134,7473.2
2552,4696,29,113.35
2812,6134,36,671.66
2729,1967,107,26783.2
770,280,146,137.18
2550,2231,183,89.72
2395,845,252,578.46
2782,2184,55,95.05
58,5835,242,677.21
62,3434,116,1145.97
2924,5530,225,2600.22
678,987,133,43.51
1767,3971,259,5998.54
2444,793,299,573.67
2812,4451,32,2626.43
1722,5037,148,27532.28
312,1299,235,89.73
1791,1785,69,35.97
2518,1760,146,104.34
1766,2497,59,58147.46
758,2434,97,67778.39
986,3819,235,3158.47
1337,3421,193,3591.45
824,2321,149,85508.48
435,4822,158,3124.19
2572,3675,123,4626.29
760,1182,43,49.94
1086,1634,97,140.12
2534,1953,100,264.81
2157,4991,147,1086.24
53,3999,163,26299.67
1830,2304,150,44404.24
854,4712,167,147.88
191,5181,256,1978.06
364,1813,263,164.37
1837,2670,261,16771.16
1150,5828,246,436.61
1192,3333,60,4873.22
1564,2056,52,78.28
1016,5818,125,470.17
2889,3609,192,1264.31
1475,4681,101,684.59
499,3548,87,939.17
2975,1633,193,157.12
189,714,228,624.99
1126,869,204,228.8
175,3803,139,9582.84
1640,5400,112,483.14
2244,5802,240,149.1
834,2637,277,52313.52
2679,398,193,222.27
331,3139,160,2463.69
845,1394,199,102.99
19,1578,120,228.83
1017,2387,77,7591.8
1223,5923,61,842.6
2581,4246,47,4995.43
667,4028,67,5810.27
1022,198,135,105.08
1110,5069,290,10351.01
735,3939,153,24490.86
1094,2187,178,816.52
2580,512,20,86.41
1281,2299,156,15968.58
2538,1098,133,64.53
247,5855,158,5240.11
2484,4983,63,1207.88
1258,1512,275,87.81
20,1704,122,31402.34
2892,1414,51,225.31
320,4221,242,3377.11
1347,2862,45,5966.51
316,3020,197,3728.83
1577,1353,164,185.08
1461,1421,149,102.94
2774,3717,139,4328.98
2943,5757,138,213.0
144,1196,277,245.05
1163,1894,124,3909.78
1277,3912,108,20103.19
840,4019,209,22255.89
1438,154,189,177.48
1188,2581,265,24609.26
951,5331,116,395.58
755,3961,96,12993.21
908,1201,20,82.9
2828,4778,188,202.75
1767,4678,190,1474.93
2644,4985,249,2273.65
2555,225,154,180.19
333,1306,174,11.44
2635,4548,240,1129.69
2,701,182,2186.73
2102,224,257,66.04
1996,306,104,81.14
1634,2841,238,32568.5
1488,2269,49,265.09
1222,6166,286,102.21
636,2323,52,8007.85
1446,2261,294,93.27
1748,3854,171,3359.35
922,2998,84,477.6
542,1377,236,42.68
2432,655,193,972.06
365,4154,28,256.56
1591,4000,64,31555.03
1517,1814,183,81.86
1214,2976,257,73924.55
365,2876,233,1135.75
470,2277,153,92.98
86,3200,247,3389.27
1279,6230,78,3403.27
2927,2604,162,9549.36
1205,3405,220,768.89
2080,2720,188,8679.85
723,3616,233,1483.93
250,4676,284,948.84
653,3540,105,1979.42
1425,3366,160,4657.31
2558,4294,154,1172.75
1358,6040,246,3164.41
125,913,204,45.01
854,5063,235,31968.92
594,433,104,83.11
2640,1340,37,159.57
1841,1371,32,52.41
1248,3955,132,14050.63
2759,5299,167,89.47
98,4269,90,55.91
1314,2511,85,34849.82
935,2882,74,2623.68
1178,725,34,2148.06
1475,4710,153,1428.74
404,5382,236,465.3
2500,4909,157,450.17
977,1684,198,434.27
2976,4941,160,492.51
987,1861,184,170.4
62,3992,168,14704.39
1026,5551,266,44.76
416,5759,170,694.64
441,3195,85,5452.1
649,583,118,60.03
2216,2957,102,334.58
2519,2112,65,405.37
1904,2515,276,11238.16
1201,4694,175,155.87
2010,4808,280,366.11
589,2037,137,58.54
719,3911,56,17691.1
2142,4602,235,1404.89
264,1659,133,162.26
2449,2209,250,239.69
2248,463,69,436.46
258,3977,163,408.46
2597,1574,43,345.69
1832,1554,184,240.4
2454,2271,289,514.17
1400,3634,24,2928.58
2465,1317,67,21.44
176,774,132,2907.08
284,4184,49,3332.99
560,6237,224,3938.6
2950,1692,291,86096.93
1855,3448,181,3663.9
1997,491,100,182.63
522,4274,230,41.78
904,3707,297,1783.53
1703,6152,111,112.69
2492,6257,263,1936.37
2272,2139,191,906.45
201,2184,78,89.35
94,6024,238,573.67
2224,628,116,1125.91
2230,3925,89,59.54
729,4870,271,204.23
126,2070,268,2022.8
580,3145,98,12497.36
2747,2105,131,46.35
996,3035,84,241.53
668,1566,155,240.42
2742,9,69,15.85
1055,1822,125,246.33
991,3780,249,4057.99
2002,2086,35,1977.02
2950,2067,111,445.1
1004,2355,293,591.12
874,5507,297,3986.7
2467,1341,44,165.18
1772,4544,114,908.6
596,29,180,178.13
2674,3983,80,154.32
510,2729,255,7409.74
2928,4542,188,447.86
2090,305,132,40.39
2057,3426,71,2502.88
108,1391,128,96.22
663,5311,197,93.32
1768,3835,217,2785.18
2543,1962,149,18758.37
2798,2199,66,108.17
1694,4896,98,244.17
1829,1401,185,91.74
2595,1815,131,196.71
1957,3986,209,20419.62
1790,5040,149,51002.96
545,485,166,54.68
719,4190,140,1386.01
2321,1525,242,120.71
2320,925,251,43.56
2870,5512,215,432.56
1055,2008,262,79068.74
2130,4401,191,4250.75
211,4019,106,24343.71
2592,6131,240,104.7
1374,2764,152,30404.86
1542,2415,35,11791.5
2734,4594,244,1028.16
5,1419,277,247.52
372,4230,271,947.64
2107,4592,96,1157.42
1112,2672,170,22457.19
1313,3380,204,1019.1
2683,2696,201,11596.63
2717,61,124,285.7
1638,2163,216,684.7
2403,2289,148,201.71
2890,4936,155,229.08
625,168,71,98.44
1626,2748,167,339783.4
109,3545,200,3604.79
1872,3780,243,4509.07
1405,1352,84,181.75
2387,6000,92,405.39
2095,281,126,142.08
1751,2751,35,14064.38
113,2370,34,71455.09
2625,4540,97,380.18
2523,5908,118,325.58
469,2418,88,21012.13
929,3406,86,833.13
2193,68,26,107.12
742,4802,193,880.04
703,5473,266,366.36
1175,2906,229,1098.46
2208,3984,232,202.46
2744,2922,90,5509.78
1704,3214,93,38.84
2036,491,198,197.99
1413,27,174,85.74
2895,1767,97,102.63
2917,3108,79,3981.53
2134,625,149,2609.32
1144,3809,172,2281.94
765,6037,270,6773.09
1157,4998,22,3248.51
834,4003,232,7418.43
1775,5186,155,92.35
2318,3062,232,607.75
1710,3558,64,3366.22
414,3555,217,2595.34
777,5888,93,1844.12
2569,5498,97,1093.81
2349,4363,114,1296.23
1278,1040,155,43.27
54,799,263,3747.19
1251,4363,231,1407.82
514,4159,55,3834.68
2726,218,209,149.21
2366,4438,54,2638.98
2368,1134,157,10.22
1257,1960,54,87714.65
2720,6186,147,52.99
1196,4595,251,2034.68
1969,98,65,257.9
334,2407,96,23774.83
1884,709,118,996.56
1437,1999,41,24982.86
1072,910,87,89.58
2809,4948,156,218.94
1767,4178,37,2953.27
589,1906,188,3261.16
2769,5911,166,594.79
1864,2583,206,33913.95
561,753,77,2067.44
2132,586,45,112.31
678,4792,179,149.7
1346,2903,69,5180.86
1748,2373,285,18657.33
2009,4009,135,7648.02
1457,5274,166,25.35
219,4242,266,110.15
1421,3388,182,1163.33
1770,1222,117,196.54
2534,5138,67,25074.25
1922,1704,175,32371.64
2027,1278,230,86.5
291,4488,276,4216.44
2673,5868,236,2987.13
2639,5687,263,552.28
900,757,51,2132.36
2098,5861,221,3869.93
1360,5608,217,35.06
889,5279,165,51.44
1973,5760,155,184.32
1520,5289,218,2722.69
789,3644,262,1956.32
2044,4390,218,1735.94
2070,3712,152,2544.37
1759,2127,33,1887.04
1434,4662,288,18.92
144,3119,152,12779.11
517,1379,130,190.54
1828,1170,136,93.93
1704,3726,26,1819.68
2269,2220,190,70.78
337,1910,233,3425.94
2947,1473,197,229.63
663,5326,38,3630.08
2706,5406,26,453.84
2947,505,33,237.51
2845,4829,85,6170.9
1640,4212,259,1498.32
2359,1466,111,489.64
1279,3559,46,4283.79
2824,3445,40,2537.86
1089,2983,124,1003.65
2120,165,73,164.32
2835,3116,273,6307.62
2889,5276,165,101.64
2381,3355,242,2301.03
2128,3472,34,1646.81
280,1950,155,392.16
784,3771,119,4139.8
1616,3246,242,7604.3
1773,2435,104,43981.38
550,3774,167,4523.97
451,3480,251,2025.96
1133,3087,227,2702.08
2205,4132,171,265.32
1277,1599,21,329.15
605,5980,64,4332.15
863,5353,141,5346.58
374,4227,45,3441.61
561,2766,65,37236.06
2327,2707,256,19303.95
868,883,93,1636.79
1251,1788,248,1080.29
1811,163,217,127.37
1848,4106,86,136.46
2126,4013,90,10808.88
357,4093,223,143.48
509,5460,156,249.21
724,2728,96,5899.14
635,4041,276,179.12
2440,1622,240,109.46
2063,4242,242,117.84
64,5912,242,671.87
1729,4123,240,4256.73
1868,354,103,89.6
2118,585,60,1689.71
224,751,188,1879.15
2693,2921,40,3230.26
1764,2369,180,52941.14
1613,4947,68,119.22
1514,413,40,155.9
47,256,64,396.97
2950,5016,250,507.98
815,1012,125,34.75
1835,5736,62,306.11
2635,4683,216,1090.55
2182,5949,132,4691.38
125,1928,207,351.58
1005,4804,126,208.07
833,539,266,2029.64
2210,4447,225,3209.41
1410,1092,298,58.95
2556,2557,29,43135.82
2639,485,179,62.67
2446,5279,68,51.45
1031,3824,234,4416.34
2906,5617,149,73.57
240,3633,195,3185.38
1787,1215,163,114.79
707,3058,277,919.04
234,2569,196,12098.5
1038,3586,106,863.75
1123,3197,67,9141.74
2990,5234,26,51.85
938,3688,111,4508.8
1774,3322,36,1616.51
1593,1,210,23.09
1150,6222,265,148.54
2848,4988,212,2634.77
1066,227,71,60.61
102,104,175,209.89
248,5624,271,135.03
2412,4378,71,4275.52
531,3239,87,2095.79
1343,3787,232,3664.41
2673,4575,125,392.84
2388,5796,250,125.75
1036,1821,47,824.87
35,1908,237,818.22
1295,4797,50,1215.38
1256,3158,284,2225.14
1438,734,87,1017.02
1202,1267,218,134.32
2948,4539,70,229.54
838,3638,289,892.2
311,4104,276,149.45
1741,4337,162,2844.81
785,1907,218,360.11
213,3518,294,3138.89
1666,1353,43,182.47
1997,1664,253,164.87
1480,6279,43,2017.91
675,4221,85,3348.49
1412,3371,138,1942.68
2736,5380,61,316.94
968,2172,292,1625.56
2974,2298,144,11128.09
804,1809,257,1002.69
339,5518,165,1944.96
2620,578,209,481.0
839,3892,56,8503.08
1949,947,74,202.46
768,570,250,235.96
724,1371,190,53.6
2558,4787,39,41.12
707,3234,27,9582.36
817,1729,265,182045.64
595,1973,101,44957.84
2817,4537,256,967.99
2843,904,295,276.83
2596,3039,110,241.76
2163,703,295,2305.79
259,1786,153,46.28
2622,320,193,85.43
883,3128,193,112.88
2028,2241,50,179.04
1848,2602,26,60621.91
1222,2712,278,52269.08
64,317,171,78.97
1958,4996,68,2381.29
189,3563,44,2332.6
868,5461,42,173.21
1117,1853,28,54.14
728,4826,184,661.97
935,2250,226,168.62
1805,4267,258,23.53
2783,5885,151,3349.27
2415,5074,196,6659.38
15,2328,128,36726.3
2108,3976,56,238.76
208,2744,219,68630.3
141,3739,35,1911.71
308,294,208,89.36
498,1299,73,96.97
781,137,212,145.01
2667,4515,271,2186.62
124,5266,147,26.31
1187,5321,249,1123.87
2669,267,100,75.23
309,444,87,41.15
88,1714,171,60346.25
1527,1866,26,129.57
1582,4610,50,116.89
2363,1876,92,174.56
2276,598,274,1170.78
1505,1079,110,92.18
1856,14,97,30.2
1546,4018,259,20232.99
1813,4417,107,2729.99
975,4076,235,140.27
1963,1923,213,347.42
1788,1576,73,322.14
1271,4641,240,684.46
1448,4816,257,14461.91
734,5930,126,3884.28
2667,335,85,77.41
441,2425,87,14966.79
1877,443,164,484.78
2478,1045,203,76.82
483,1938,243,91.31
2354,2357,242,1988.61
616,5356,276,382.79
270,4610,130,107.0
2426,5998,283,84.61
606,3608,62,3532.12
1096,2395,262,65709.09
58,4841,231,11604.8
1207,5048,280,42806.3
2971,5493,155,335.45
2486,4000,94,29830.32
2470,4347,102,4807.81
105,2274,81,283.79
1527,282,261,121.15
424,2324,111,9443.94
990,3457,236,5103.36
2647,5883,68,2542.4
1491,4353,151,3264.6
405,4081,107,298.97
1328,5099,292,11025.23
443,1057,238,83.85
2257,5881,221,6295.9
527,2330,95,51610.47
1978,4556,245,3187.28
1164,4631,109,1559.35
390,5424,45,180.99
179,4859,288,485.09
79,1090,86,29.3
2344,2136,52,379.4
2282,4893,287,274.12
2081,3297,223,93.58
2372,626,152,968.24
1507,2234,255,65.88
1826,3877,180,35774.55
2517,5002,24,2350.74
895,4166,188,821.67
306,1191,279,53.66
2852,3260,85,8444.1
76,5897,105,6456.7
1066,648,163,2245.11
1521,4224,165,5139.44
284,4085,212,456.0
2642,2373,175,19797.11
2532,3140,207,2733.52
2946,1746,75,121.99
1804,4571,231,491.15
2972,5212,20,122.53
1523,3147,154,1302.08
2592,4392,136,2358.32
474,1053,213,63.4
2645,6031,260,7102.33
1486,4843,250,1893.51
2696,1160,248,15.08
1733,5461,256,204.97
2760,4875,126,478.23
222,116,209,253.21
273,291,258,45.45
269,4443,241,1340.93
2977,6192,204,73.11
1948,702,158,2029.27
1983,4985,211,1964.31
1116,769,203,2817.78
1963,748,24,2900.51
835,3280,233,148.47
368,60,217,264.47
1918,5351,134,3484.48
2474,4388,278,5312.06
1843,3227,32,4746.4
2210,782,295,2080.99
1741,2194,182,417.67
584,3701,244,843.84
577,6287,134,541.66
1846,5377,244,4563.14
2071,5641,40,1479.84
567,4544,300,1025.54
934,2933,281,2164.86
1250,4069,256,142.36
1778,4421,210,7522.7
2338,1686,45,373.83
2317,2240,186,149.93
2527,2244,266,72.78
2486,5145,234,7441.89
394,1332,169,32.06
220,1796,242,992.51
286,3134,270,2174.72
2132,3170,125,7395.17
150,4796,127,1006.97
2651,5131,285,19650.45
471,5139,84,10213.21
2907,5406,113,428.61
846,3594,147,1456.44
2578,747,38,2421.34
998,1737,162,13728.28
727,3900,91,8888.65
2161,5977,192,2144.11
1773,443,187,498.15
1286,4185,68,3726.59
998,632,195,579.87
1405,6131,223,102.67
1820,4909,130,477.67
307,3845,60,3617.35
1358,658,186,481.79
1482,5079,133,38763.3
2858,86,288,76.93
228,3899,300,7358.15
291,1058,41,83.21
2130,605,55,2013.19
359,1049,259,87.59
148,5653,78,893.41
1435,3795,68,3241.31
2709,1905,187,1876.78
1100,4623,133,22.71
2431,4294,162,1225.02
1754,2161,111,3609.58
973,16,26,183.96
781,2665,221,29450.82
2638,1046,104,70.19
579,123,46,92.46
2430,2775,198,8722.82
1160,2200,117,82.23
1722,4048,237,352.96
2837,4541,136,1956.24
1115,4983,272,1253.21
1611,265,168,102.56
2966,4215,138,1702.72
65,1179,233,25.06
1264,1550,219,202.52
2556,2820,217,43703.28
43,6167,144,101.76
2369,6121,160,468.62
1093,6074,72,2072.28
2028,3279,180,114.21
1298,3908,244,26083.54
2638,4,224,22.47
1539,2941,271,3708.06
849,5794,90,176.68
1294,4328,264,4404.22
2137,1270,225,114.26
1902,5821,83,127.64
1944,499,45,47.09
1365,1583,99,177.67
918,3768,298,3820.26
1860,4029,85,6046.75
2356,1680,273,172.08
1164,5191,288,918.6
2207,1602,48,423.61
2891,1471,113,86.0
1871,2367,242,40922.56
807,1872,198,116.83
2024,4794,167,223.77
2714,3012,27,601.1
2353,3676,103,5717.58
2880,5963,175,1998.07
259,5053,61,15521.04
2076,1233,258,491.01
1258,2333,185,10287.74
2913,5530,250,2472.67
710,4952,199,170.15
357,1623,220,215.07
488,3755,283,3782.56
2649,3615,223,1292.88
426,1664,81,154.7
2488,1378,202,176.72
1104,267,163,82.32
2357,1462,249,508.98
1365,1311,53,70.96
2194,5373,135,1654.82
2383,2119,39,863.64
2565,5089,152,20660.47
2421,5886,240,3646.0
1671,2936,121,8536.15
2839,2529,76,31637.67
1515,3519,142,1253.22
223,602,152,1534.51
1573,582,234,23.84
1149,3605,64,2107.37
1876,5802,148,160.24
841,5672,116,492.71
311,4998,143,3730.54
1585,5373,103,1803.85
1478,102,148,73.84
